# 44		45	46
13.584324,15.682453,20.860966
13.537302,15.647011,20.718282
13.498123,15.6037,20.516279
13.443282,15.560397,20.547955
13.388453,15.465942,20.583596
13.349297,15.454137,20.520238
13.306232,15.399057,20.555875
13.234979,15.296795,20.47273
13.203614,15.269271,20.336007
13.144816,15.186713,20.229006
13.113462,15.15527,20.106207
13.08603,15.13562,20.173541
13.027259,15.096324,19.991384
12.972417,15.036222,19.868697
12.929335,14.898512,19.833089
12.894092,14.870979,19.888481
12.839279,14.835583,19.841002
12.784477,14.831651,19.781665
12.760995,14.737288,19.777709
12.725775,14.666538,19.746069
12.686647,14.646889,19.599781
12.647525,14.568307,19.481455
12.584942,14.501531,19.327137
12.557567,14.489749,19.279673
12.518465,14.458332,19.271763
12.483278,14.368031,19.220355
12.432461,14.415141,19.224309
12.397286,14.340555,19.192678
12.366024,14.250295,19.093856
12.308811,14.226754,19.089904
12.289241,14.234601,18.975319
12.246194,14.125844,18.951618
12.22663,14.0787,18.801562
12.175769,14.082628,18.785772
12.144476,14.023709,18.801562
12.113186,14.027637,18.73446
12.070168,13.909838,18.702889
12.023248,13.921616,18.541146
11.995882,13.901987,18.576642
11.968519,13.866659,18.417191
11.933343,13.878434,18.552977
11.905986,13.811714,18.527789
11.88254,13.658715,18.492234
11.859097,13.666559,18.42114
11.812215,13.635184,18.373754
11.792684,13.627341,18.350065
11.773154,13.646949,18.227704
11.773154,13.627341,18.239543
11.784872,13.564606,18.109345
11.823935,13.576368,18.188245
11.88254,13.697937,18.381651
11.956793,13.752857,18.413242
12.038887,13.905913,18.572697
12.15621,14.004073,18.718674
12.246194,14.1483,18.750247
12.324467,14.167912,18.77393
12.373839,14.293459,18.975319
12.397286,14.258142,18.979269
12.393378,14.32093,19.046434
12.381654,14.277762,19.070144
12.332296,14.218908,19.038532
12.257934,14.152222,19.220355
12.183593,14.102271,19.018776
12.089721,13.968731,18.742354
11.995882,13.901987,18.651593
11.898171,13.776398,18.523838
11.808309,13.619499,18.357961
11.730194,13.537165,18.227704
11.644294,13.415672,18.136957
11.546717,13.345154,17.817624
11.472582,13.266824,17.711268
11.40237,13.156483,17.63645
11.335662,13.042784,17.660074
11.288789,12.940891,17.554406
11.241925,12.952646,17.46767
11.171645,12.858621,17.400667
11.120899,12.846871,17.361261
11.089676,12.827288,17.349441
11.04675,12.780294,17.227327
10.996029,12.733309,17.172198
10.964821,12.67459,17.27459
10.921916,12.647193,17.069847
10.882918,12.576755,17.046233
10.843926,12.490691,16.880997
10.812737,12.416386,16.916396
10.793245,12.439849,16.939998
10.762062,12.408566,16.877064
10.719191,12.283473,16.904596
10.69581,12.283473,16.739451
10.668535,12.287381,16.727658
10.621784,12.248302,16.502397
10.602307,12.248302,16.588969
10.586727,12.167612,16.624393
10.543886,12.148044,16.5142
10.504945,12.058052,16.5142
10.501051,12.015024,16.5142
10.469904,11.975913,16.52207
10.43876,12.018935,16.470923
10.428876,11.983735,16.474857
10.39378,12.00329,16.415854
10.366486,11.96027,16.345068
10.339195,11.917258,16.262509
10.308009,11.815622,16.148542
10.280724,11.811713,16.164258
10.253443,11.780449,16.093541
10.237854,11.73356,16.085685
10.210577,11.745282,15.971796
10.191095,11.760911,16.022843
10.159927,11.73356,15.991428
10.136554,11.682773,15.877581
10.113183,11.663242,15.897206
10.085919,11.635902,15.963943
10.070341,11.635902,15.96787
10.05087,11.565611,16.077829
10.019719,11.487533,16.069973
10.000252,11.47192,15.732401
9.969107,11.487533,15.704944
9.941859,11.4446,15.693177
9.937966,11.48363,15.704944
9.899045,11.42899,15.603935
9.883479,11.343151,15.619647
9.860131,11.335349,15.580368
9.848457,11.354854,15.505754
9.817331,11.358756,15.442938
9.80177,11.354854,15.501827
9.770649,11.304143,15.486122
9.751201,11.28074,15.423311
9.720087,11.139821,15.258504
9.712309,11.159348,15.333046
9.704531,11.182783,15.317351
9.681199,11.100771,15.301657
9.665646,11.112486,15.231046
9.630654,11.065632,15.246736
9.599555,11.089057,15.211435
9.580119,11.081249,15.207513
9.552912,10.968046,15.195748
9.537367,11.050015,15.289887
9.517936,10.936827,15.038925
9.494622,10.90171,15.093802
9.479101,10.90171,15.078122
9.467424,10.866597,15.085962
9.451854,10.854894,15.054603
9.432394,10.886104,14.831282
9.405152,10.808087,14.82345
9.377913,10.691107,14.878281
9.370131,10.819788,14.874364
9.354567,10.761289,14.98406
9.335114,10.765188,14.999734
