,,,
File,Raw,DataFile,
11592,12975,9511,
11591,12976,9513,
11592,12977,9519,
11592,12979,9523,
11593,12979,9521,
11592,12983,9521,
11591,12981,9518,
11592,12979,9521,
11592,12981,9521,
11593,12982,9519,
11594,12981,9520,
11595,12983,9520,
11594,12984,9523,
11595,12989,9526,
11596,12989,9527,
11595,12987,9521,
11595,12984,9519,
11595,12984,9518,
11596,12983,9514,
11595,12981,9517,
11595,12980,9520,
11595,12980,9524,
11595,12985,9522,
11596,12987,9521,
11595,12983,9520,
11596,12984,9519,
11595,12983,9517,
11596,12983,9518,
11596,12984,9518,
11596,12985,9519,
11596,12986,9522,
11596,12989,9523,
11596,12987,9526,
11597,12985,9524,
11596,12983,9524,
11596,12980,9520,
11596,12981,9518,
11596,12980,9520,
11596,12984,9523,
11597,12985,9526,
11598,12986,9528,
11598,12987,9526,
11599,12986,9523,
11599,12984,9521,
11599,12984,9520,
11598,12985,9516,
11599,12987,9518,
11601,12991,9521,
11603,12992,9525,
11602,12989,9523,
11602,12989,9526,
11603,12987,9527,
11600,12984,9524,
11594,12981,9517,
11598,12988,9523,
11601,12991,9523,
11603,12991,9519,
11602,12995,9521,
11603,12995,9522,
11602,12993,9525,
11603,12989,9523,
11602,12990,9529,
11602,12991,9529,
11603,12989,9527,
11602,12991,9524,
11603,12992,9525,
11603,12992,9524,
11604,12993,9525,
11603,12994,9531,
11603,12997,9531,
11604,12994,9528,
11604,12990,9523,
11605,12987,9522,
11605,12987,9523,
11605,12990,9528,
11605,12994,9529,
11607,12996,9530,
11606,12996,9530,
11608,12998,9530,
11608,12996,9530,
11608,12998,9525,
11607,12999,9528,
11608,12997,9529,
11606,12997,9529,
11607,12996,9533,
11607,12996,9532,
11607,12997,9532,
11607,12998,9529,
11608,12999,9528,
11608,12998,9526,
11608,12998,9523,
11609,12997,9525,
11607,12997,9529,
11609,12998,9531,
11610,13001,9532,
11610,13000,9538,
11610,13000,9539,
11610,13001,9532,
11610,13001,9530,
11611,13001,9531,
11612,13000,9533,
11611,13000,9537,
11233,12583,9217,
8220,9224,6632,
4767,5363,3727,
2518,2842,1906,
1291,1458,950,
672,758,485,
375,421,272,
234,262,173,
170,188,130,
138,154,110,
124,136,100,
115,128,95,
111,121,92,
108,118,89,
105,115,88,
104,115,86,
103,112,84,
102,110,83,
100,111,82,
100,111,85,
99,109,83,
98,109,83,
98,108,82,
97,105,78,
96,104,77,
96,102,76,
96,103,75,
96,103,77,
95,103,77,
95,103,77,
94,102,77,
95,102,77,
94,101,76,
93,102,76,
94,101,77,
93,100,76,
93,101,77,
93,102,77,
93,102,77,
93,103,78,
92,102,77,
92,99,75,
92,98,74,
92,98,74,
92,97,73,
92,98,73,
91,98,74,
92,98,74,
91,99,76,
91,98,75,
91,98,74,
91,98,74,
91,98,74,
91,98,75,
91,99,74,
90,99,77,
91,99,77,
90,101,76,
91,98,76,
90,96,73,
90,97,72,
90,96,73,
90,96,72,
90,96,73,
90,96,74,
90,97,74,
90,97,75,
90,97,73,
89,97,73,
90,98,74,
90,96,74,
89,97,73,
90,97,72,
89,98,74,
89,99,75,
90,98,76,
89,98,73,
89,97,73,
90,96,72,
89,94,70,
89,94,71,
89,95,72,
89,96,72,
89,97,71,
89,95,72,
89,96,72,
88,96,72,
89,95,71,
89,96,72,
89,96,73,
89,95,72,
88,97,74,
89,96,73,
89,99,76,
88,97,74,
89,96,73,
88,94,72,
89,95,71,
88,93,71,
89,96,73,
88,95,72,
88,96,73,
89,95,73,
88,95,73,
88,95,72,
89,95,72,
88,95,73,
88,96,72,
88,95,73,
88,97,73,
88,97,74,
89,98,75,
88,98,73,
88,96,72,
88,94,71,
88,94,72,
88,93,67,
88,92,69,
88,94,70,
88,94,70,
88,95,71,
87,96,72,
88,94,71,
88,95,72,
88,94,71,
88,94,72,
87,96,72,
88,96,74,
88,97,73,
88,97,75,
88,97,73,
87,96,71,
88,93,70,
88,94,72,
87,92,69,
88,93,70,
87,93,70,
88,93,71,
87,94,71,
88,93,72,
88,95,72,
87,94,72,
88,95,72,
87,93,71,
88,95,70,
87,95,72,
88,96,73,
87,97,75,
87,96,74,
88,96,73,
87,92,70,
88,93,70,
87,91,69,
87,92,70,
87,93,71,
88,94,71,
87,94,71,
87,93,72,
88,95,71,
87,95,71,
87,94,70,
88,94,70,
87,95,70,
87,95,73,
87,95,73,
88,95,75,
87,97,74,
87,94,73,
87,93,70,
87,92,70,
87,92,69,
87,92,69,
87,94,70,
88,93,70,
87,94,70,
87,93,70,
87,95,71,
87,94,71,
87,92,71,
87,93,72,
87,94,71,
87,94,71,
87,96,73,
87,96,73,
87,96,74,
87,95,73,
87,93,70,
87,93,69,
87,92,69,
87,91,68,
87,93,69,
87,92,71,
87,93,72,
87,94,71,
86,94,71,
87,93,71,
87,94,71,
87,94,71,
87,94,71,
87,95,72,
87,95,73,
87,96,73,
86,96,74,
87,96,73,
87,94,70,
87,93,69,
87,92,69,
86,92,70,
87,93,70,
87,93,73,
87,93,72,
86,92,71,
87,93,70,
87,93,69,
87,92,70,
86,93,70,
87,93,70,
87,94,71,
86,96,74,
87,95,73,
87,97,75,
87,96,73,
86,93,70,
87,92,70,
87,92,70,
86,91,69,
87,92,71,
86,93,70,
87,93,69,
87,93,71,
86,93,72,
87,94,72,
87,93,70,
86,94,71,
87,94,70,
86,94,70,
87,94,72,
86,94,70,
87,95,73,
87,95,73,
86,93,72,
87,93,69,
86,94,71,
87,92,69,
86,92,69,
87,93,69,
86,93,69,
87,93,69,
86,92,70,
87,93,70,
86,92,70,
87,93,72,
87,94,71,
86,93,70,
87,94,72,
86,94,71,
87,94,72,
86,94,71,
87,94,71,
86,92,68,
87,93,69,
86,91,68,
87,93,68,
86,94,71,
86,92,69,
87,93,70,
86,92,70,
87,94,70,
86,93,71,
86,94,71,
87,92,71,
86,92,71,
87,94,72,
86,95,73,
86,96,74,
87,95,72,
86,93,71,
87,91,68,
86,92,68,
86,90,67,
87,90,68,
86,92,69,
86,93,70,
87,92,70,
86,94,71,
86,92,69,
86,93,69,
87,94,71,
86,93,70,
86,93,72,
87,95,73,
86,95,72,
87,96,73,
86,96,72,
86,95,71,
87,93,70,
86,92,71,
86,91,66,
87,90,67,
86,92,68,
86,92,69,
86,93,70,
87,92,70,
86,94,71,
86,92,70,
86,90,66,
87,90,67,
86,91,68,
86,93,70,
86,93,70,
86,95,71,
87,95,72,
86,94,71,
86,92,69,
86,92,68,
86,91,68,
87,90,68,
86,93,70,
86,92,69,
86,92,69,
86,93,68,
86,92,69,
87,92,70,
86,93,71,
86,92,70,
86,92,72,
86,93,70,
87,92,69,
86,93,71,
86,96,72,
86,93,71,
86,92,69,
86,92,70,
87,91,68,
86,91,68,
86,91,69,
86,92,70,
86,92,70,
86,92,69,
86,93,70,
87,92,70,
86,91,69,
86,92,69,
86,92,69,
86,92,70,
86,94,71,
87,94,72,
86,95,72,
86,95,71,
86,92,70,
86,91,69,
86,91,67,
86,90,66,
86,91,68,
86,92,70,
86,93,70,
87,93,68,
86,93,70,
86,93,70,
86,93,70,
86,93,70,
86,94,72,
86,92,69,
86,94,71,
86,93,70,
86,95,72,
86,94,72,
86,92,70,
86,91,69,
86,90,67,
86,90,67,
86,92,70,
86,92,70,
86,92,69,
86,93,70,
86,91,71,
86,91,69,
86,92,69,
86,93,70,
86,92,70,
87,92,70,
86,95,74,
86,95,73,
86,97,74,
86,95,72,
86,93,70,
86,91,67,
86,90,67,
86,89,66,
86,91,67,
86,92,67,
86,92,68,
86,92,68,
86,92,70,
86,93,69,
86,92,70,
86,92,71,
86,93,70,
86,92,70,
86,94,72,
86,94,72,
86,96,73,
86,95,71,
86,94,71,
86,91,68,
86,91,67,
86,89,65,
86,91,69,
85,92,68,
86,91,69,
86,93,70,
86,92,71,
86,93,69,
86,92,70,
86,93,67,
86,92,63,
86,93,66,
86,94,71,
86,94,72,
86,96,73,
86,95,74,
86,92,70,
86,91,68,
86,90,70,
86,90,67,
86,91,70,
86,91,69,
86,93,69,
86,92,69,
86,92,71,
86,93,71,
86,93,70,
86,102,79,
86,98,76,
86,95,73,
85,96,73,
86,96,74,
86,95,74,
86,95,72,
86,94,71,
86,89,67,
86,88,65,
86,87,63,
86,89,64,
85,90,67,
86,92,68,
86,93,69,
86,92,70,
86,92,69,
86,93,70,
86,92,69,
85,91,68,
86,92,70,
86,93,70,
86,95,72,
86,94,74,
86,94,72,
86,94,72,
85,92,69,
86,91,67,
86,90,68,
86,92,68,
86,92,69,
85,92,68,
86,93,68,
86,92,70,
86,92,69,
86,92,71,
86,93,72,
85,91,70,
86,92,69,
86,93,71,
86,94,73,
86,95,73,
86,95,72,
86,94,71,
85,91,68,
86,92,69,
86,92,68,
86,92,68,
86,92,70,
85,92,70,
86,92,69,
86,92,69,
86,92,70,
85,93,70,
86,92,69,
86,93,69,
86,92,70,
85,93,70,
86,94,73,
86,94,71,
86,95,72,
86,94,71,
86,92,70,
86,91,69,
85,90,68,
86,91,68,
86,93,71,
86,94,69,
85,92,70,
86,93,70,
86,93,71,
86,93,71,
86,93,69,
85,93,71,
86,93,70,
86,93,69,
86,94,73,
85,95,72,
86,95,74,
86,94,71,
86,91,69,
85,91,68,
86,91,67,
86,90,68,
86,90,67,
85,92,69,
86,92,70,
86,93,70,
86,93,70,
86,92,69,
86,91,70,
85,92,71,
86,92,70,
86,92,70,
86,94,72,
85,94,71,
86,94,72,
86,94,72,
86,93,69,
85,91,71,
86,90,68,
86,90,67,
85,92,69,
86,91,70,
86,92,69,
86,91,68,
85,92,69,
86,93,71,
86,92,70,
86,92,70,
85,92,68,
86,91,69,
86,93,71,
85,94,72,
86,94,72,
86,94,71,
86,93,70,
85,90,68,
86,91,69,
86,91,69,
86,90,68,
85,90,68,
86,91,69,
86,93,68,
85,92,70,
86,91,69,
86,92,70,
85,92,70,
86,93,71,
86,93,71,
85,94,73,
86,93,72,
86,95,74,
86,94,73,
85,94,69,
86,91,69,
86,91,69,
85,90,68,
86,92,70,
86,92,69,
85,91,68,
86,93,71,
86,92,70,
85,93,71,
86,94,70,
86,92,69,
85,92,70,
86,93,69,
86,93,71,
85,93,73,
86,94,72,
86,94,72,
85,93,72,
86,91,68,
86,92,68,
85,89,66,
86,91,67,
86,91,69,
85,92,69,
86,92,70,
86,92,71,
86,93,70,
85,91,69,
86,92,70,
86,92,70,
85,92,70,
86,94,69,
86,93,70,
85,93,72,
86,95,72,
86,93,71,
85,91,69,
86,92,70,
86,91,68,
85,90,68,
86,91,68,
85,92,69,
86,92,69,
86,92,70,
85,91,70,
86,93,70,
86,92,70,
85,92,70,
86,92,70,
85,94,71,
86,93,73,
86,94,72,
86,95,72,
85,93,72,
86,91,70,
85,91,69,
86,90,67,
86,90,67,
85,91,69,
86,91,69,
86,91,68,
85,91,69,
86,91,69,
85,92,70,
86,91,70,
86,93,70,
85,92,70,
86,94,71,
86,95,72,
85,95,74,
86,96,75,
86,93,72,
85,92,69,
86,91,69,
86,92,67,
85,90,67,
86,91,69,
85,91,69,
86,92,68,
86,92,70,
85,93,71,
86,91,69,
85,92,69,
86,92,70,
85,91,69,
86,92,69,
86,94,72,
85,94,73,
86,95,74,
86,94,72,
85,92,71,
86,91,68,
85,91,68,
86,91,68,
86,92,68,
85,92,69,
86,93,69,
86,91,70,
85,92,69,
86,91,68,
85,91,69,
86,93,70,
85,93,69,
86,92,69,
86,94,72,
85,93,71,
86,95,73,
85,94,71,
86,93,70,
86,91,67,
85,90,67,
86,89,67,
85,92,69,
86,91,69,
86,92,69,
85,92,69,
86,92,69,
85,93,69,
86,92,70,
85,93,71,
86,93,72,
86,93,70,
85,95,73,
86,95,73,
85,96,75,
86,93,71,
86,91,71,
85,90,68,
86,91,68,
85,88,68,
86,90,68,
85,91,69,
86,91,69,
85,93,70,
86,93,72,
86,92,70,
85,92,69,
86,92,69,
85,92,68,
86,92,70,
85,94,72,
86,93,71,
86,94,73,
85,94,71,
86,93,70,
85,92,68,
86,92,68,
85,90,65,
86,91,69,
85,91,68,
86,91,69,
86,92,68,
85,91,68,
86,92,70,
85,93,69,
86,92,68,
85,91,69,
86,92,69,
86,94,71,
85,94,71,
86,93,72,
85,94,72,
86,93,71,
85,91,69,
86,91,70,
85,90,68,
86,92,69,
85,92,70,
85,92,71,
86,92,70,
86,91,69,
85,91,69,
86,92,70,
85,92,70,
86,91,69,
85,92,70,
86,93,71,
85,94,72,
86,95,72,
85,95,73,
86,92,71,
85,90,67,
86,91,70,
85,90,66,
86,91,68,
85,90,68,
86,91,70,
85,91,70,
86,93,69,
85,92,70,
86,93,70,
85,92,69,
86,93,70,
85,92,69,
86,94,71,
85,95,73,
86,95,73,
86,94,74,
85,93,71,
85,91,68,
86,91,69,
85,90,68,
86,90,68,
85,92,68,
86,91,69,
85,92,70,
86,92,70,
85,92,69,
86,91,70,
85,92,69,
86,92,68,
85,92,69,
86,92,69,
85,94,73,
86,94,72,
85,93,72,
86,94,70,
85,90,68,
86,92,68,
85,90,66,
86,90,67,
85,92,68,
85,92,70,
86,92,69,
85,93,71,
86,92,71,
86,91,68,
85,92,69,
86,92,69,
85,93,70,
86,93,70,
85,93,73,
86,94,72,
85,95,73,
86,92,72,
85,92,71,
86,91,69,
85,89,67,
86,89,67,
85,90,67,
86,92,70,
85,92,70,
86,92,70,
85,92,69,
86,93,70,
85,92,70,
86,94,72,
85,91,70,
86,92,70,
85,94,73,
86,93,72,
85,94,72,
86,94,72,
85,92,68,
86,91,67,
85,91,66,
85,91,68,
86,92,71,
85,91,68,
86,91,70,
85,92,69,
86,92,69,
85,92,69,
86,92,71,
85,92,70,
85,92,71,
86,91,69,
85,94,72,
86,93,73,
85,95,73,
86,93,70,
85,93,69,
86,91,68,
85,90,69,
85,90,67,
86,91,70,
85,92,70,
86,91,69,
85,92,71,
86,92,70,
85,91,69,
86,90,71,
85,91,70,
86,91,70,
85,92,70,
86,92,72,
85,93,72,
86,94,72,
85,94,73,
86,94,71,
85,91,69,
85,93,69,
86,90,66,
85,92,69,
86,91,70,
85,93,70,
85,92,70,
86,92,70,
85,93,70,
86,92,68,
85,92,70,
86,92,70,
85,91,69,
86,93,72,
85,93,72,
86,94,73,
85,94,72,
86,93,69,
85,89,67,
86,90,68,
85,89,66,
85,90,68,
86,92,69,
85,91,72,
86,92,70,
85,91,69,
86,92,70,
85,92,70,
85,93,70,
86,93,69,
85,92,71,
86,94,71,
85,93,72,
86,94,71,
85,95,73,
86,92,71,
85,90,68,
86,91,68,
85,89,66,
85,90,68,
86,92,68,
85,91,70,
86,92,68,
85,92,69,
86,93,72,
85,92,70,
85,91,71,
86,92,70,
85,92,70,
86,93,71,
85,93,72,
86,95,72,
85,95,74,
86,93,71,
85,91,70,
86,91,69,
85,89,67,
85,89,68,
86,90,69,
85,91,68,
85,91,68,
86,91,68,
85,91,68,
86,92,69,
85,92,70,
85,92,69,
86,93,69,
85,92,69,
86,95,74,
85,94,72,
85,95,72,
86,94,72,
85,92,70,
85,91,69,
86,90,67,
85,90,68,
85,90,69,
86,92,69,
85,92,69,
86,92,70,
85,91,69,
85,91,71,
86,91,71,
85,91,70,
85,92,69,
86,92,70,
85,93,71,
86,92,71,
85,94,72,
85,92,70,
86,91,70,
85,91,69,
86,92,67,
85,89,67,
85,91,68,
86,91,69,
85,93,70,
86,92,69,
85,91,71,
85,92,70,
86,92,69,
85,93,72,
86,93,70,
85,93,70,
85,95,71,
86,93,70,
85,95,72,
86,94,71,
85,92,71,
85,91,69,
86,91,68,
85,91,68,
86,91,68,
85,90,68,
85,92,70,
86,91,69,
85,92,69,
85,91,68,
86,91,69,
85,92,70,
85,91,68,
86,91,69,
85,94,71,
86,92,70,
85,94,72,
85,94,72,
86,92,69,
85,91,69,
85,91,69,
86,90,67,
85,91,70,
85,93,70,
86,92,70,
85,92,69,
86,91,69,
85,92,70,
85,92,69,
86,92,69,
85,92,70,
86,91,68,
85,94,71,
85,94,71,
86,96,74,
85,94,73,
86,92,71,
85,91,68,
85,91,69,
85,90,67,
86,91,68,
85,92,69,
86,91,68,
85,92,70,
85,92,69,
86,91,70,
85,91,69,
86,92,70,
85,93,70,
85,92,70,
86,94,72,
85,93,70,
85,93,70,
86,94,71,
85,92,70,
86,92,68,
85,91,67,
85,88,67,
85,91,68,
86,91,70,
85,91,69,
85,91,71,
86,92,69,
85,91,70,
86,92,70,
85,92,71,
85,93,69,
86,91,68,
85,94,69,
85,93,71,
86,95,71,
85,94,72,
85,94,71,
86,91,69,
85,91,69,
86,90,67,
85,92,68,
85,91,69,
86,92,69,
85,91,69,
85,91,68,
86,92,70,
85,92,70,
85,92,69,
86,92,69,
85,92,70,
85,92,71,
86,95,72,
85,95,74,
86,95,70,
85,92,71,
85,91,68,
86,91,68,
85,90,68,
86,91,68,
85,90,67,
85,91,69,
85,92,69,
86,92,69,
85,92,71,
85,92,69,
86,92,69,
85,91,68,
85,92,69,
86,93,70,
85,94,70,
86,94,72,
85,95,73,
85,93,72,
86,92,70,
85,90,69,
85,89,68,
86,90,68,
85,91,68,
85,91,69,
86,91,69,
85,93,69,
85,91,71,
86,92,69,
85,92,68,
86,92,70,
85,92,69,
85,91,70,
86,95,73,
85,93,72,
85,94,72,
86,92,71,
85,91,68,
85,90,70,
86,90,68,
85,90,68,
85,90,70,
85,90,69,
86,92,68,
85,91,70,
85,91,68,
86,91,69,
85,92,70,
86,92,70,
85,92,70,
85,93,70,
86,94,72,
85,94,72,
85,93,71,
86,93,70,
85,91,69,
85,90,68,
86,91,69,
85,90,68,
85,90,68,
86,92,70,
85,91,69,
85,92,69,
85,91,69,
86,91,69,
85,92,70,
85,92,69,
86,92,69,
85,92,70,
85,94,71,
85,94,71,
86,95,74,
85,93,71,
85,94,70,
86,92,69,
85,90,68,
85,91,68,
85,91,70,
86,91,68,
85,91,69,
85,91,69,
86,92,68,
85,91,67,
85,93,69,
86,92,69,
85,93,70,
85,91,68,
85,93,71,
86,92,72,
85,94,74,
85,94,72,
86,92,71,
85,91,69,
85,90,69,
86,91,68,
85,91,69,
85,90,70,
86,92,71,
85,92,69,
85,91,70,
85,92,69,
86,91,69,
85,92,70,
85,92,70,
85,91,69,
85,92,71,
86,93,72,
85,93,72,
85,95,72,
86,93,72,
85,91,70,
85,91,70,
86,90,67,
85,92,70,
85,92,70,
86,92,69,
85,92,69,
85,90,69,
86,92,68,
85,91,68,
85,91,69,
86,92,68,
85,91,68,
85,93,71,
85,93,71,
86,95,72,
85,94,73,
85,93,71,
86,90,67,
85,91,67,
85,89,67,
86,90,68,
85,92,70,
85,93,70,
86,92,69,
85,94,70,
85,94,71,
86,93,68,
85,92,69,
85,92,69,
85,91,69,
86,92,70,
85,92,69,
85,94,70,
86,94,73,
85,93,72,
85,91,70,
86,91,69,
85,89,67,
85,90,68,
85,91,68,
86,92,70,
85,93,69,
85,92,70,
85,92,69,
86,92,70,
85,91,69,
85,93,69,
86,92,69,
85,92,70,
85,95,73,
86,94,72,
85,95,72,
85,93,71,
86,90,68,
85,91,69,
85,89,67,
85,89,68,
86,91,69,
85,91,67,
85,90,69,
85,91,68,
86,91,68,
85,91,69,
85,91,69,
85,91,69,
86,92,69,
85,92,69,
85,94,72,
86,94,73,
85,94,74,
85,94,71,
86,91,69,
85,90,68,
85,90,68,
85,90,68,
86,92,68,
85,91,70,
85,93,70,
85,92,68,
86,93,69,
85,92,71,
85,91,69,
85,91,69,
86,92,69,
85,93,71,
85,93,71,
86,93,71,
85,94,72,
85,94,70,
85,92,68,
86,91,68,
85,91,69,
85,90,68,
85,90,68,
86,92,68,
85,91,69,
85,91,71,
85,90,69,
86,91,70,
85,92,69,
85,93,70,
86,92,71,
85,93,70,
85,95,73,
85,93,71,
86,94,72,
85,94,71,
85,92,70,
85,90,68,
86,92,68,
85,89,67,
85,91,69,
86,93,71,
85,92,69,
85,92,68,
85,91,70,
86,91,69,
85,91,69,
85,92,70,
86,92,69,
85,92,69,
85,94,72,
86,93,71,
85,95,74,
85,95,75,
85,92,72,
86,91,68,
85,89,69,
85,90,67,
85,91,68,
86,91,69,
85,92,70,
85,92,70,
85,92,69,
86,92,69,
85,93,70,
85,92,70,
85,91,70,
86,91,68,
85,92,70,
85,92,72,
86,94,73,
85,95,73,
85,93,71,
85,91,69,
86,91,70,
85,90,68,
85,92,69,
85,91,70,
86,91,70,
85,92,71,
85,93,71,
86,93,70,
85,92,71,
85,93,70,
85,91,70,
85,90,70,
86,93,72,
85,94,72,
85,94,74,
86,94,72,
85,92,70,
85,89,67,
85,91,68,
85,88,66,
85,90,68,
86,91,69,
85,91,68,
85,92,67,
85,91,70,
86,92,69,
85,91,71,
85,93,71,
85,92,70,
85,92,70,
86,93,71,
85,94,71,
85,93,72,
86,94,71,
85,93,71,
85,91,70,
85,91,68,
85,88,66,
86,89,66,
85,91,68,
85,90,68,
85,91,69,
85,92,69,
86,91,68,
85,91,68,
85,91,68,
85,92,71,
86,92,69,
85,91,72,
85,93,71,
85,92,70,
86,94,71,
85,92,70,
85,91,68,
86,91,68,
85,90,67,
85,92,67,
85,91,68,
85,91,68,
86,92,70,
85,92,70,
85,93,70,
85,92,70,
86,92,71,
85,93,69,
85,92,71,
86,93,70,
85,95,72,
85,94,72,
86,95,74,
85,93,72,
85,92,69,
85,91,69,
85,89,68,
