,,,
File,Raw,DataFile,
19577,21960,16091,
19577,21952,16092,
19576,21953,16088,
19577,21957,16084,
19578,21958,16087,
19579,21962,16089,
19580,21962,16090,
19582,21958,16098,
19581,21962,16095,
19582,21962,16095,
19582,21963,16096,
19582,21962,16094,
19583,21965,16092,
19584,21968,16090,
19583,21965,16093,
19583,21964,16095,
19582,21963,16089,
19582,21966,16091,
19581,21972,16092,
19582,21972,16094,
19582,21968,16093,
19582,21966,16097,
19583,21962,16092,
19582,21965,16096,
19582,21966,16095,
19582,21973,16092,
19582,21970,16092,
19582,21967,16093,
19584,21965,16099,
19582,21966,16093,
19582,21965,16090,
19583,21966,16087,
19583,21967,16090,
19585,21973,16094,
19586,21971,16095,
19584,21972,16096,
19585,21973,16098,
19584,21969,16094,
19584,21967,16094,
19584,21970,16092,
19585,21968,16095,
19586,21970,16094,
19586,21970,16096,
19587,21972,16093,
19587,21970,16095,
19586,21971,16094,
19587,21968,16094,
19587,21969,16093,
19587,21970,16096,
19588,21975,16103,
19588,21974,16104,
19587,21968,16101,
19587,21969,16093,
19586,21974,16098,
19585,21973,16097,
19587,21969,16094,
19586,21970,16094,
19586,21972,16095,
19587,21970,16093,
19588,21970,16096,
19588,21975,16098,
19589,21977,16099,
19589,21977,16100,
19590,21975,16102,
19590,21977,16104,
19591,21976,16102,
19593,21979,16102,
19593,21981,16102,
19593,21979,16101,
19593,21978,16098,
19592,21975,16101,
19591,21980,16098,
19592,21979,16100,
19590,21973,16098,
19591,21971,16100,
19591,21975,16102,
19592,21977,16098,
19593,21977,16099,
19592,21976,16090,
19591,21977,16095,
19593,21978,16098,
19594,21982,16102,
19593,21980,16103,
19593,21975,16100,
19591,21975,16098,
19592,21972,16098,
19593,21977,16100,
19593,21983,16103,
19591,21978,16105,
19591,21977,16105,
19588,21976,16103,
19588,21973,16102,
19588,21974,16097,
19589,21972,16096,
19590,21972,16095,
19592,21976,16098,
19594,21979,16104,
19593,21978,16104,
19595,21981,16100,
19595,21981,16097,
19595,21980,16099,
19595,21982,16098,
19593,21982,16102,
19594,21981,16101,
19594,21981,16100,
19598,21983,16103,
19596,21987,16103,
19595,21984,16113,
19595,21982,16106,
19596,21980,16101,
19596,21978,16096,
19595,21978,16097,
19597,21982,16103,
19597,21987,16107,
19598,21985,16107,
19597,21980,16099,
19598,21983,16100,
19598,21984,16103,
19597,21983,16101,
19596,21983,16097,
19596,21983,16102,
19596,21981,16104,
19597,21981,16100,
19598,21981,16101,
19598,21985,16110,
19597,21983,16112,
19595,21985,16109,
19594,21978,16099,
19593,21977,16095,
19594,21981,16098,
19595,21980,16100,
19596,21983,16097,
19598,21987,16101,
19597,21987,16097,
19596,21985,16103,
19597,21981,16105,
19596,21980,16106,
19597,21979,16105,
19598,21981,16105,
19579,21959,16090,
17027,19111,13902,
10808,12156,8592,
5882,6636,4522,
2998,3392,2230,
1498,1702,1088,
763,870,549,
417,476,302,
255,289,191,
181,205,140,
146,163,116,
128,145,107,
120,135,102,
114,128,97,
110,124,94,
108,121,91,
106,119,90,
104,117,89,
103,115,87,
102,114,85,
101,113,85,
100,113,87,
99,110,85,
98,112,87,
98,109,84,
97,107,81,
97,106,80,
96,106,79,
96,104,78,
96,104,80,
95,104,78,
94,103,79,
95,103,79,
94,104,80,
94,104,81,
94,103,79,
93,101,79,
93,103,78,
93,102,79,
93,103,80,
92,103,78,
93,103,81,
92,103,79,
92,100,76,
92,100,75,
92,100,77,
91,98,73,
92,98,75,
91,99,76,
91,100,77,
91,100,76,
91,99,76,
91,100,76,
91,99,77,
91,101,77,
90,100,77,
91,100,76,
90,102,79,
90,101,78,
91,102,80,
90,101,79,
90,100,76,
90,98,75,
90,97,75,
89,96,73,
90,97,74,
90,97,74,
89,97,75,
90,97,76,
89,97,74,
89,98,74,
90,98,74,
89,98,73,
89,98,74,
89,98,73,
89,99,76,
89,99,76,
89,99,78,
89,99,76,
89,98,74,
89,96,73,
89,96,72,
88,95,72,
89,95,71,
88,95,73,
89,96,74,
89,96,73,
88,97,74,
88,98,75,
89,96,72,
88,96,73,
89,96,75,
88,96,74,
88,98,76,
88,96,77,
88,99,76,
88,98,75,
89,98,74,
88,96,72,
88,96,74,
88,94,71,
88,95,72,
87,94,72,
88,96,73,
88,95,73,
88,96,73,
88,95,72,
88,96,73,
88,95,74,
87,96,74,
88,96,73,
88,95,73,
87,96,75,
88,97,75,
88,97,77,
87,97,74,
88,94,72,
87,94,71,
87,94,71,
88,93,71,
87,95,72,
88,94,71,
87,95,72,
87,95,73,
88,95,73,
87,95,74,
87,95,72,
88,95,73,
87,95,73,
87,96,74,
87,96,75,
88,97,75,
87,99,76,
87,96,75,
87,95,72,
87,94,71,
88,95,70,
87,94,72,
87,95,72,
87,94,72,
87,94,72,
87,95,75,
87,95,74,
87,94,73,
87,94,73,
87,94,72,
87,95,73,
87,96,74,
87,96,76,
87,97,73,
87,97,75,
87,95,73,
87,94,71,
87,94,72,
86,94,73,
87,93,71,
87,93,72,
87,94,72,
86,94,73,
87,94,72,
87,95,72,
87,95,72,
87,94,74,
86,95,74,
87,95,74,
87,94,72,
86,95,74,
87,96,73,
87,98,76,
87,96,74,
86,95,73,
87,93,72,
86,94,71,
87,92,70,
87,95,73,
86,94,72,
87,94,72,
86,94,71,
87,93,72,
87,95,73,
86,94,73,
87,95,73,
86,94,73,
87,94,72,
86,96,75,
87,96,74,
86,97,77,
87,95,76,
86,95,71,
87,92,71,
86,94,71,
86,91,70,
87,92,73,
86,93,72,
87,93,72,
86,93,72,
86,94,73,
87,94,72,
86,94,71,
86,94,72,
87,93,72,
86,94,72,
86,95,73,
87,94,74,
86,96,75,
86,96,75,
87,95,72,
86,92,71,
86,93,71,
86,91,70,
86,92,70,
86,93,69,
87,93,71,
86,94,72,
86,93,71,
87,94,74,
86,94,72,
86,93,71,
86,94,73,
86,94,74,
87,95,74,
86,96,76,
86,97,76,
86,95,74,
86,94,72,
86,92,70,
87,93,71,
86,92,70,
86,93,70,
86,94,69,
86,93,70,
86,93,71,
86,95,73,
86,94,71,
86,95,72,
86,94,73,
86,94,72,
86,94,73,
86,93,73,
86,95,74,
86,96,77,
86,96,75,
86,94,72,
86,93,70,
86,92,70,
86,92,70,
86,92,72,
86,92,71,
86,92,71,
86,93,72,
86,93,72,
86,94,72,
86,94,73,
86,93,71,
85,92,72,
86,94,72,
86,94,74,
86,96,74,
86,95,74,
86,96,75,
86,94,74,
86,94,71,
86,93,72,
86,92,70,
85,92,70,
86,92,70,
86,92,70,
86,93,69,
86,94,72,
86,94,71,
86,93,72,
85,94,72,
86,94,72,
86,94,71,
86,95,72,
86,96,74,
86,95,74,
86,95,75,
86,95,73,
86,94,70,
85,92,69,
86,92,68,
86,91,70,
86,92,71,
85,93,72,
86,92,70,
86,93,71,
86,92,71,
86,92,70,
85,93,72,
86,91,70,
86,93,70,
86,94,72,
85,95,75,
86,95,73,
86,96,75,
86,94,73,
86,92,71,
85,92,71,
86,93,71,
86,90,69,
85,91,70,
86,93,72,
86,92,72,
86,93,71,
85,94,72,
86,94,73,
86,94,72,
86,93,73,
85,93,71,
86,94,71,
86,96,74,
85,95,74,
86,97,75,
86,95,74,
86,93,71,
85,92,69,
86,92,70,
86,91,69,
85,91,70,
86,92,69,
85,92,71,
86,92,70,
86,94,72,
86,110,91,
85,106,87,
86,99,78,
86,98,74,
86,95,71,
85,94,73,
86,89,66,
85,88,65,
86,91,69,
85,92,69,
86,91,68,
86,91,70,
85,90,68,
86,92,70,
85,92,69,
86,92,69,
85,92,71,
86,92,70,
86,92,70,
85,92,71,
86,93,70,
85,93,71,
86,93,70,
85,95,74,
86,96,74,
86,97,74,
85,94,72,
86,93,71,
85,92,70,
86,92,71,
86,92,69,
85,92,70,
86,92,70,
85,93,70,
86,94,72,
85,94,72,
86,93,73,
85,93,72,
86,94,71,
85,92,71,
86,92,71,
85,93,73,
86,95,74,
85,95,74,
86,95,73,
86,94,71,
85,91,70,
85,93,72,
86,90,69,
86,92,69,
85,93,72,
86,92,70,
85,93,72,
86,93,71,
85,93,71,
86,94,72,
85,94,71,
86,94,72,
85,94,71,
86,94,73,
85,95,72,
86,95,74,
85,95,75,
86,94,73,
85,92,69,
86,91,70,
85,90,69,
86,91,68,
85,92,70,
85,91,69,
86,93,69,
85,93,70,
86,92,70,
85,94,71,
86,92,71,
85,92,71,
86,93,72,
85,94,74,
86,94,74,
85,95,73,
85,96,75,
86,94,72,
85,92,70,
86,93,72,
85,91,70,
85,91,70,
86,91,71,
85,92,69,
86,93,71,
85,93,73,
85,94,73,
86,92,71,
85,92,70,
86,92,71,
85,92,71,
85,93,73,
86,95,73,
85,94,72,
86,95,75,
85,93,73,
85,93,70,
86,93,71,
85,91,69,
86,91,68,
85,91,68,
85,93,71,
86,92,71,
85,93,72,
85,93,72,
86,93,71,
85,92,71,
85,92,72,
86,94,72,
85,93,72,
85,94,72,
86,94,73,
85,94,72,
86,94,72,
85,93,71,
85,92,71,
86,91,70,
85,91,68,
86,93,70,
85,93,70,
85,93,71,
85,93,71,
86,94,71,
85,93,70,
86,92,70,
85,92,71,
85,93,71,
85,93,71,
86,94,74,
85,94,73,
86,95,74,
85,93,73,
85,92,71,
85,92,69,
86,92,70,
85,91,69,
85,92,70,
86,92,71,
85,93,70,
85,93,71,
86,92,71,
85,94,72,
85,93,72,
86,92,71,
85,93,71,
85,94,70,
86,95,75,
85,94,74,
86,96,74,
85,96,75,
85,92,72,
86,92,71,
85,93,71,
85,90,69,
85,92,69,
86,92,71,
85,93,70,
85,93,71,
86,92,71,
85,91,70,
85,92,72,
85,92,72,
85,94,74,
86,93,73,
85,94,74,
85,94,75,
86,95,75,
85,95,78,
85,94,76,
86,93,74,
85,92,76,
85,90,75,
85,93,79,
86,92,83,
85,92,84,
85,93,86,
86,94,88,
85,92,92,
85,92,94,
86,93,99,
85,92,102,
86,94,104,
85,94,110,
86,95,115,
85,95,121,
86,96,124,
85,94,125,
86,91,127,
86,91,133,
85,91,135,
86,91,139,
86,92,143,
85,92,148,
86,93,151,
86,114,181,
87,113,179,
86,103,170,
86,99,167,
86,97,169,
86,95,169,
86,96,171,
87,97,173,
86,96,175,
86,98,175,
87,97,174,
86,94,173,
87,93,173,
86,90,168,
87,85,159,
86,82,160,
87,87,164,
87,88,164,
86,88,164,
87,90,165,
87,92,167,
87,93,165,
87,92,165,
87,93,162,
86,93,162,
87,95,163,
87,96,161,
87,96,160,
87,95,159,
87,93,154,
87,93,152,
87,92,149,
87,91,148,
87,91,145,
87,92,143,
86,94,143,
87,94,142,
87,94,141,
87,93,141,
87,94,138,
87,93,134,
86,93,133,
87,95,134,
87,95,135,
87,96,134,
86,96,131,
87,95,129,
86,93,125,
87,94,124,
87,93,122,
86,92,121,
87,93,119,
86,93,118,
86,93,118,
87,94,116,
86,93,115,
87,94,114,
86,93,112,
86,94,111,
87,94,110,
86,94,110,
86,95,111,
86,95,108,
87,95,109,
86,95,107,
86,94,104,
86,92,102,
87,92,100,
86,91,99,
86,92,100,
86,93,100,
86,93,99,
86,92,99,
86,93,97,
86,93,98,
86,93,98,
87,93,97,
86,93,96,
86,95,96,
86,95,97,
86,95,94,
86,96,96,
86,96,96,
86,94,94,
86,93,91,
86,93,92,
86,92,89,
86,91,87,
85,93,88,
86,93,90,
86,93,90,
86,94,88,
86,92,89,
86,92,87,
86,93,88,
85,92,87,
86,92,88,
86,95,90,
86,94,87,
86,95,87,
86,94,88,
85,94,87,
86,93,86,
86,92,86,
86,91,83,
85,91,84,
86,92,85,
86,93,84,
85,93,84,
86,94,84,
86,94,84,
86,93,83,
85,94,83,
86,95,82,
86,94,81,
85,95,85,
86,94,85,
86,95,86,
85,95,86,
86,94,84,
86,91,81,
85,91,81,
86,91,80,
85,91,80,
86,93,81,
86,92,81,
85,93,80,
86,93,81,
85,93,80,
86,92,77,
86,91,80,
85,92,79,
86,93,79,
85,95,82,
86,94,81,
86,95,82,
85,93,82,
86,94,81,
85,92,78,
86,93,81,
85,91,77,
86,91,77,
86,92,79,
85,91,79,
86,92,78,
85,93,78,
86,92,77,
85,92,77,
86,92,77,
86,92,78,
85,93,80,
86,94,79,
85,95,80,
86,95,79,
85,95,81,
86,94,79,
86,92,76,
85,91,75,
86,91,71,
85,91,72,
86,93,76,
85,92,76,
86,92,77,
85,92,76,
86,93,78,
85,93,77,
86,92,76,
85,93,77,
86,92,76,
85,94,78,
86,94,78,
85,95,77,
86,95,79,
85,94,78,
86,92,77,
85,92,77,
86,92,75,
85,91,74,
86,90,75,
85,92,75,
86,93,77,
85,93,76,
86,93,76,
85,93,75,
86,91,75,
85,93,74,
86,92,74,
85,93,76,
86,94,78,
85,93,77,
86,95,78,
85,95,77,
85,93,76,
86,92,75,
85,91,75,
86,91,74,
85,92,73,
86,92,75,
85,92,75,
86,92,76,
85,93,76,
85,92,74,
86,93,75,
85,94,75,
86,93,75,
85,94,75,
85,94,76,
86,94,77,
85,96,78,
86,95,76,
85,92,75,
86,92,72,
85,91,74,
86,91,71,
85,92,73,
85,93,75,
86,92,75,
85,91,74,
86,92,74,
85,92,74,
86,92,73,
85,93,74,
85,92,73,
86,93,75,
85,94,77,
86,93,75,
85,95,76,
85,94,77,
86,94,73,
85,90,71,
85,92,73,
86,89,70,
85,91,71,
86,94,74,
85,92,74,
85,93,74,
86,93,73,
85,93,74,
85,93,73,
86,93,73,
85,93,74,
85,93,75,
86,95,76,
85,94,75,
85,94,76,
86,94,75,
85,93,75,
86,92,74,
85,92,74,
85,90,71,
85,90,70,
86,90,71,
85,92,73,
86,92,74,
85,93,74,
85,93,73,
86,93,72,
85,93,74,
85,92,73,
86,93,73,
85,96,76,
85,95,77,
86,96,76,
85,95,74,
85,94,74,
86,92,71,
85,92,71,
85,91,71,
86,91,71,
85,91,73,
85,91,71,
86,94,74,
85,92,74,
85,93,73,
86,92,74,
85,93,73,
85,92,72,
85,92,72,
86,94,74,
85,94,75,
85,95,74,
86,96,75,
85,93,75,
85,92,72,
86,92,72,
85,91,69,
85,91,71,
85,91,71,
86,92,73,
85,92,73,
85,93,74,
86,93,73,
85,92,72,
85,93,73,
86,92,72,
85,93,73,
85,93,74,
86,95,74,
85,94,74,
85,95,75,
85,94,72,
86,90,71,
85,91,72,
85,92,72,
85,91,70,
86,92,71,
85,92,72,
85,93,72,
86,92,74,
85,92,73,
86,93,74,
85,92,72,
85,93,71,
86,93,73,
85,94,74,
85,94,75,
85,94,75,
86,94,74,
85,93,72,
85,92,71,
86,92,72,
85,90,71,
85,91,70,
85,91,71,
86,92,71,
85,93,71,
85,92,73,
85,91,70,
86,91,72,
85,92,72,
85,93,72,
85,93,74,
86,93,72,
85,95,76,
85,95,75,
86,96,75,
85,95,73,
85,93,72,
85,91,71,
85,91,72,
86,91,70,
85,92,71,
85,92,71,
85,92,71,
86,92,72,
85,92,72,
85,93,72,
85,93,72,
86,94,72,
85,93,70,
85,93,72,
85,93,72,
86,93,73,
85,94,74,
85,93,72,
85,91,70,
85,91,69,
86,92,71,
85,92,70,
85,91,69,
85,92,72,
85,92,71,
86,92,71,
85,92,72,
85,91,71,
85,92,72,
85,92,73,
86,93,72,
85,93,72,
85,95,75,
85,96,74,
86,94,74,
85,94,73,
85,92,72,
85,91,69,
85,91,70,
86,90,70,
85,91,70,
85,92,71,
85,92,71,
85,93,71,
86,91,70,
85,91,71,
85,93,72,
85,93,71,
86,93,72,
85,92,71,
85,94,74,
85,94,74,
86,96,75,
85,95,74,
85,94,73,
86,92,70,
85,92,70,
86,90,69,
85,91,71,
86,93,70,
85,93,72,
86,92,71,
86,93,73,
86,94,73,
87,95,73,
86,94,73,
87,94,73,
88,94,73,
87,97,75,
89,98,76,
89,100,77,
90,101,78,
91,101,77,
93,100,77,
93,103,79,
96,105,79,
97,108,81,
100,110,84,
103,116,86,
106,119,90,
111,126,93,
115,131,99,
120,140,104,
128,147,109,
134,157,115,
143,167,123,
154,182,132,
165,198,143,
178,216,157,
195,236,171,
212,259,186,
232,282,201,
256,312,224,
283,345,245,
314,385,270,
348,431,302,
388,480,339,
433,538,378,
482,601,420,
540,672,470,
603,752,526,
674,843,588,
754,944,659,
843,1056,738,
942,1180,824,
1052,1318,918,
1174,1470,1022,
1308,1639,1140,
1457,1824,1268,
1620,2025,1407,
1800,2248,1560,
1996,2491,1728,
2211,2756,1914,
2445,3046,2117,
2701,3359,2333,
2977,3702,2572,
3276,4069,2830,
3600,4466,3105,
3948,4893,3406,
4323,5353,3722,
4725,5844,4063,
5154,6367,4429,
5613,6926,4819,
6101,7520,5229,
6620,8150,5673,
7169,8814,6141,
7748,9517,6633,
8361,10253,7148,
9003,11028,7688,
9677,11837,8256,
10380,12684,8851,
11115,13566,9472,
11875,14476,10113,
12663,15417,10770,
13477,16390,11456,
14314,17387,12161,
15173,18408,12888,
16053,19456,13626,
16951,20525,14379,
17866,21608,15147,
18796,22707,15925,
19736,23816,16710,
20684,24934,17508,
21639,26052,18304,
22594,27172,19098,
23547,28292,19886,
24498,29402,20677,
25438,30499,21460,
26365,31580,22236,
27278,32640,22996,
28174,33684,23744,
29049,34692,24475,
29900,35669,25184,
30724,36627,25857,
31522,37544,26520,
32285,38419,27153,
33017,39253,27763,
33711,40043,28339,
34366,40788,28879,
34984,41492,29389,
35563,42147,29867,
36099,42750,30309,
36594,43307,30713,
37045,43803,31086,
37455,44253,31431,
37822,44653,31725,
38142,44995,31985,
38424,45294,32223,
38667,45551,32425,
38867,45768,32592,
39030,45927,32720,
39150,46036,32815,
39228,46103,32871,
39269,46129,32907,
39274,46109,32907,
39244,46051,32877,
39178,45951,32821,
39078,45813,32740,
38945,45635,32624,
38779,45419,32479,
38588,45172,32315,
38369,44896,32131,
38121,44584,31921,
37853,44251,31699,
37558,43892,31450,
37242,43507,31189,
36903,43094,30904,
36549,42661,30600,
36179,42208,30283,
35789,41737,29960,
35385,41263,29622,
34965,40763,29274,
34535,40242,28918,
34093,39723,28546,
33642,39184,28173,
33181,38639,27796,
32711,38080,27403,
32232,37519,26994,
31748,36946,26585,
31262,36372,26180,
30770,35788,25769,
30277,35203,25352,
29778,34616,24938,
29282,34041,24518,
28785,33453,24100,
28284,32863,23686,
27786,32277,23268,
27286,31692,22852,
26788,31112,22435,
26292,30534,22028,
25799,29966,21625,
25310,29391,21211,
24825,28825,20802,
24344,28266,20397,
23867,27709,19998,
23392,27154,19601,
22921,26603,19214,
22458,26064,18827,
22001,25532,18441,
21551,25009,18064,
21110,24491,17695,
20673,23985,17330,
20242,23484,16973,
19819,22994,16620,
19399,22509,16266,
18986,22030,15923,
18582,21555,15584,
18186,21097,15261,
17797,20649,14940,
17417,20207,14615,
17045,19775,14303,
16678,19348,13994,
16320,18936,13694,
15968,18527,13401,
15622,18127,13115,
15285,17734,12833,
14953,17349,12553,
14630,16973,12277,
14314,16602,12011,
14005,16247,11752,
13702,15900,11500,
13406,15556,11251,
13118,15219,11009,
12836,14894,10778,
12562,14577,10548,
12294,14266,10320,
12034,13966,10102,
11781,13673,9892,
11535,13386,9690,
11294,13110,9490,
11060,12840,9293,
10830,12575,9096,
10608,12316,8915,
10391,12066,8735,
10178,11820,8551,
9972,11581,8377,
9772,11348,8204,
9576,11121,8043,
9387,10903,7888,
9201,10686,7729,
9021,10481,7578,
8846,10279,7429,
8676,10083,7288,
8509,9890,7144,
8349,9703,7009,
8191,9521,6881,
8037,9343,6755,
7888,9172,6631,
7742,8999,6510,
7600,8836,6392,
7461,8677,6275,
7327,8524,6158,
7197,8373,6047,
7069,8225,5940,
6946,8079,5838,
6827,7940,5738,
6711,7805,5643,
6597,7677,5547,
6488,7548,5452,
6381,7426,5365,
6276,7306,5276,
6173,7186,5190,
6073,7069,5106,
5977,6957,5027,
5882,6849,4946,
5791,6743,4869,
5701,6640,4794,
5613,6538,4719,
5528,6441,4650,
5445,6344,4577,
5365,6247,4507,
5286,6155,4444,
5210,6066,4377,
5135,5979,4314,
5062,5895,4254,
4990,5813,4195,
4920,5732,4135,
4852,5655,4079,
4786,5577,4023,
4721,5502,3969,
4658,5428,3916,
4596,5357,3861,
4536,5286,3811,
4477,5217,3762,
4420,5153,3714,
4363,5088,3667,
4308,5023,3623,
4254,4959,3576,
4201,4897,3533,
4150,4837,3485,
4099,4776,3440,
4048,4718,3399,
4000,4662,3361,
3952,4607,3322,
3904,4552,3279,
3859,4500,3242,
3815,4448,3205,
3770,4398,3171,
3728,4347,3136,
3685,4298,3100,
3644,4249,3064,
3604,4202,3028,
3564,4158,2998,
3525,4113,2965,
3487,4070,2933,
3449,4024,2901,
3413,3982,2869,
3376,3938,2841,
3340,3895,2808,
3306,3855,2777,
3271,3815,2749,
3237,3775,2722,
3203,3737,2693,
3170,3697,2663,
3138,3660,2638,
3106,3623,2610,
3075,3586,2586,
3044,3551,2561,
3013,3515,2536,
2983,3481,2508,
2953,3446,2483,
2925,3412,2458,
2895,3381,2437,
2868,3348,2412,
2840,3313,2388,
2813,3281,2364,
2785,3249,2340,
2758,3216,2315,
2732,3186,2293,
2706,3156,2273,
2681,3127,2253,
2654,3096,2231,
2630,3067,2211,
2605,3038,2191,
2581,3013,2171,
2557,2984,2152,
2533,2956,2132,
2511,2928,2109,
2486,2901,2092,
2464,2874,2073,
2441,2845,2051,
2417,2818,2031,
2396,2794,2014,
2373,2766,1995,
2352,2741,1977,
2329,2715,1957,
2309,2691,1940,
2288,2669,1925,
2268,2645,1908,
2247,2620,1890,
2227,2597,1873,
2207,2573,1856,
2187,2551,1839,
2167,2531,1823,
2148,2507,1808,
2129,2484,1790,
2110,2464,1774,
2092,2443,1760,
2074,2423,1749,
2056,2401,1732,
2038,2379,1716,
