517.63,7.53,7.71
879.38,12.38,12.06
17490.60,202.35,87.63
78091.90,882.37,334.57
141415.00,1590.78,590.34
180781.00,2023.97,747.78
139724.00,1555.86,578.81
73314.90,811.44,306.36
23771.40,263.94,107.82
7354.63,80.66,46.41
2926.03,33.15,31.73
1548.37,19.28,20.98
1183.85,14.68,15.65
1091.81,13.34,14.29
989.91,12.70,14.44
1056.42,12.99,13.06
867.41,11.43,13.07
868.44,10.46,10.87
642.34,10.32,9.41
626.36,9.21,8.65
552.63,8.33,8.67
590.16,8.15,8.91
610.70,8.21,8.79
660.63,8.62,8.89
625.54,8.19,8.48
509.69,8.30,8.47
620.90,8.17,8.67
568.36,8.61,7.48
573.53,8.42,9.03
2599.94,30.11,29.84
37715.70,429.28,169.70
106234.00,1198.74,450.41
168124.00,1886.93,700.66
172700.00,1929.29,715.49
110494.00,1227.55,457.72
47096.50,519.82,201.57
14308.70,159.05,71.91
4850.45,53.87,39.09
2218.77,26.20,26.72
1379.01,17.34,17.98
1074.61,12.72,12.92
907.96,11.58,12.64
854.77,10.96,11.82
712.40,10.43,11.15
727.65,9.82,8.75
735.02,8.99,10.26
678.71,8.95,9.19
642.68,9.27,9.40
625.50,8.68,9.33
669.50,8.29,8.85
650.53,8.37,8.04
631.33,8.34,9.52
573.41,8.52,9.70
595.42,8.05,8.00
569.76,7.84,8.13
608.15,8.51,8.58
532.29,7.84,8.01
630.02,8.46,7.88
766.96,9.41,10.27
20286.80,232.44,100.14
87583.50,989.68,372.44
148400.00,1668.40,619.80
174429.00,1954.01,724.23
127787.00,1422.84,527.90
64774.80,717.34,273.84
21319.10,237.40,100.04
6797.26,75.04,43.64
2747.94,32.60,31.71
1709.94,19.41,21.60
1159.27,14.65,15.02
1061.94,11.75,13.00
932.55,11.18,11.56
829.47,11.60,11.49
780.18,11.25,12.64
733.24,10.97,10.98
753.51,9.94,10.28
718.61,9.08,9.63
617.84,8.59,9.25
615.80,7.78,8.27
627.41,8.80,7.35
579.92,8.05,8.92
626.62,8.73,7.82
609.90,8.25,7.79
620.19,8.49,8.21
630.75,8.41,7.98
559.24,6.88,7.48
608.57,8.13,8.19
578.51,8.25,7.48
1376.65,16.61,17.61
14380.40,167.06,74.27
43610.70,494.49,190.18
71822.80,809.33,302.43
84283.90,945.94,354.71
89969.40,1011.07,377.48
97151.50,1091.18,403.83
104817.00,1175.33,435.15
91819.90,1028.41,383.07
55069.70,613.25,233.01
23250.40,257.77,105.90
7170.66,79.39,46.03
2665.97,31.05,31.00
1524.77,18.38,19.08
1216.47,14.54,15.38
1198.54,13.85,14.60
1043.21,12.82,13.23
939.30,10.98,12.35
742.72,9.20,9.38
663.88,9.09,9.40
722.75,9.51,8.59
624.01,8.72,9.91
619.90,8.75,8.97
663.13,8.11,8.62
627.02,8.27,7.07
629.14,8.52,7.77
603.26,8.55,8.82
570.79,8.06,8.38
600.98,8.08,8.64
635.37,7.78,9.06
531.11,7.44,7.17
540.70,7.35,7.13
1051.04,14.28,14.56
32631.90,370.82,151.80
105438.00,1188.62,446.71
154882.00,1737.66,643.73
150540.00,1681.85,623.42
94746.10,1054.67,395.58
42474.00,470.48,182.22
13293.40,148.45,66.28
4524.58,51.09,38.25
2184.25,23.91,24.84
1300.71,15.92,18.13
1015.56,13.01,12.90
859.85,11.98,11.48
802.81,11.01,10.40
799.51,10.01,11.28
712.80,9.39,11.77
678.42,9.77,9.23
632.87,9.14,9.84
597.16,9.15,9.88
627.79,8.77,8.57
607.98,9.31,8.10
589.89,8.33,8.60
553.90,8.27,7.61
588.61,8.09,7.87
567.41,8.27,6.18
554.21,8.36,7.62
582.69,8.13,7.84
534.96,7.74,8.75
524.94,7.99,7.24
603.27,8.60,7.13
599.42,7.75,7.17
603.11,7.63,7.95
606.10,8.21,6.88
2625.78,30.79,32.58
32417.80,370.05,145.86
83494.50,941.02,354.90
128924.00,1448.27,538.04
148552.00,1663.90,614.91
119491.00,1333.66,496.42
65400.90,726.37,275.00
23746.40,263.64,107.63
7467.98,83.30,47.51
2862.14,33.21,31.48
1617.13,19.15,20.34
1172.11,13.96,14.48
939.11,11.65,12.98
917.75,10.92,11.39
784.44,10.34,11.83
755.56,9.63,9.81
648.55,9.60,8.89
718.59,9.39,9.50
615.33,9.27,9.46
693.57,9.06,9.50
631.11,9.13,7.66
601.43,9.05,9.42
618.83,8.52,8.85
519.26,7.87,8.14
608.40,8.43,8.23
599.85,8.38,8.88
514.95,7.17,8.85
549.60,7.74,8.19
500.28,7.35,6.78
553.13,7.60,8.90
518.90,7.75,7.39
579.72,7.49,7.15
488.67,7.77,7.78
556.16,7.50,7.81
557.86,7.80,7.14
478.53,7.98,7.28
484.99,7.91,7.05
566.04,7.90,8.17
459.37,7.02,8.71
432.89,7.83,6.79
544.69,7.50,6.32
548.20,7.64,8.74
524.54,7.28,7.89
545.54,6.87,6.22
529.54,7.30,8.02
451.70,7.05,6.32
542.49,7.37,7.18
462.38,7.54,5.10
472.85,6.96,7.28
464.79,7.89,7.03
510.46,6.78,5.32
455.02,7.27,8.06
565.95,6.89,6.38
597.84,7.30,7.39
556.75,6.96,6.26
535.21,6.52,7.17
445.92,6.96,6.83
512.24,6.66,8.21
1435.89,17.02,18.23
23423.50,268.52,111.49
62758.50,709.00,268.85
103982.00,1169.45,435.19
129135.00,1450.53,536.76
131464.00,1471.17,545.91
87720.90,975.80,365.49
39742.50,439.40,171.79
12160.00,135.89,62.92
4106.11,47.45,35.40
1963.07,21.59,24.03
1280.50,14.39,15.53
930.16,12.69,13.23
926.59,10.07,11.77
735.19,10.15,10.94
724.98,9.59,9.59
718.25,8.62,9.62
666.67,8.99,8.15
664.83,8.63,9.16
638.83,8.31,9.00
656.78,8.76,8.00
521.08,7.78,8.16
519.80,8.44,6.89
569.93,8.08,7.85
582.47,8.54,7.25
448.95,8.03,8.45
516.30,7.59,7.85
451.70,8.16,7.86
548.38,7.11,7.63
388.73,7.70,5.92
498.13,7.41,7.20
568.62,7.18,7.12
512.52,7.11,6.50
489.16,6.89,7.50
531.25,7.77,5.48
522.86,7.40,7.63
435.48,7.27,6.65
514.22,6.79,6.86
513.49,7.64,7.34
469.92,7.11,6.01
445.03,7.64,6.25
541.28,7.04,6.48
438.79,6.50,6.91
423.54,7.32,6.07
509.28,7.35,6.59
356.02,7.55,7.70
496.39,6.42,7.18
428.75,7.03,7.40
424.02,6.81,6.67
452.19,7.09,6.22
481.42,6.73,7.56
490.41,6.90,6.72
465.39,6.65,6.57
468.87,6.95,6.03
488.68,6.33,5.19
504.51,7.07,6.62
504.41,6.49,6.84
488.28,6.46,6.69
488.77,6.40,6.44
419.04,7.63,8.05
9472.46,110.45,54.98
61638.00,697.51,264.46
109538.00,1233.22,461.32
147573.00,1656.29,612.52
137735.00,1539.46,571.31
84488.50,938.93,354.01
33697.70,372.47,147.27
9743.46,109.31,53.21
3692.99,40.89,34.29
1741.46,20.56,23.43
1156.94,14.44,14.86
951.83,11.91,10.95
778.03,10.73,10.68
818.04,9.92,9.40
673.63,9.20,9.23
655.16,8.91,9.37
683.43,9.39,9.99
617.85,9.03,8.59
651.65,8.64,8.68
605.83,7.96,7.94
574.17,7.62,7.94
611.40,7.78,7.98
597.41,8.20,7.96
475.21,8.58,6.10
551.41,7.72,6.61
552.88,8.16,8.80
535.24,7.87,7.47
486.91,8.33,7.12
535.75,6.46,7.12
512.35,7.32,6.56
553.48,7.06,6.21
553.99,7.26,7.84
492.50,7.69,6.65
464.32,7.61,7.12
478.17,7.38,6.71
532.36,6.70,6.83
498.19,6.94,7.74
503.26,7.74,7.60
507.35,7.43,7.41
482.57,6.98,6.85
492.62,7.18,6.48
406.40,7.62,7.23
480.61,7.67,7.40
479.65,7.34,6.10
515.75,6.96,6.91
422.67,6.32,7.26
482.21,5.98,6.70
419.19,6.86,6.94
569.53,6.86,6.70
552.45,6.07,6.21
508.30,6.23,7.08
411.37,6.90,7.77
445.98,6.88,6.42
478.20,6.68,6.61
977.67,13.15,13.45
7924.85,94.05,49.09
75107.40,849.20,328.50
162158.00,1822.24,677.38
174852.00,1952.62,723.12
106216.00,1179.49,441.43
40708.50,449.80,174.81
11700.70,130.03,60.40
4258.62,47.19,36.03
1979.80,23.16,25.90
1228.72,15.44,16.45
834.30,12.56,13.46
838.04,11.31,11.99
758.81,10.28,10.27
669.25,9.62,10.04
637.46,8.83,10.18
638.81,9.03,7.29
619.81,8.33,8.94
601.54,8.21,8.65
580.43,8.93,8.59
592.49,8.13,9.59
517.96,7.80,7.72
486.53,7.19,6.73
549.97,7.70,7.57
583.61,7.67,7.65
558.53,7.23,7.45
517.15,7.37,6.76
493.25,7.34,6.43
599.60,8.42,7.72
604.00,7.53,7.78
623.69,7.78,8.00
556.53,7.29,7.81
478.66,8.17,7.55
565.49,7.61,6.70
599.28,7.41,7.25
485.72,7.45,7.81
435.82,8.51,7.24
462.94,7.16,5.92
473.95,7.48,6.71
583.89,7.07,7.02
487.95,7.12,6.75
544.39,6.89,6.08
384.63,7.09,6.21
387.55,6.90,6.13
400.03,6.18,6.87
496.58,6.75,6.88
515.85,6.91,7.55
476.37,6.72,7.44
504.88,6.49,6.56
403.78,6.85,6.69
433.76,6.71,5.83
372.99,5.78,6.18
385.76,6.77,7.19
386.26,6.43,6.57
514.37,7.31,5.57
473.50,7.18,4.93
458.50,6.67,6.73
459.05,6.54,6.08
519.98,6.93,5.43
515.14,7.40,6.34
506.64,6.53,8.09
443.96,7.43,5.86
445.36,6.65,8.33
673.46,9.56,8.94
5248.02,60.18,39.13
62342.10,705.37,274.46
149672.00,1683.09,628.96
183089.00,2046.38,757.90
122319.00,1363.04,507.47
52083.60,574.37,223.00
15199.10,169.02,74.83
5097.94,55.99,39.36
2253.84,26.01,27.23
1419.13,15.76,15.16
965.83,13.05,12.97
827.76,11.61,11.50
724.57,9.73,10.36
770.17,9.75,10.19
755.60,9.52,9.27
653.08,8.65,9.62
706.19,8.52,8.93
535.11,9.36,9.16
605.17,8.67,8.73
602.69,7.94,7.99
528.96,7.98,7.34
539.75,7.73,7.91
519.41,7.98,6.85
579.88,7.48,7.27
550.99,7.18,6.49
620.62,7.61,6.79
506.49,7.29,7.44
476.95,7.43,7.96
471.85,7.40,7.36
511.24,7.57,7.94
431.67,7.92,8.24
535.71,6.97,7.51
459.44,7.25,6.30
405.53,7.81,6.83
182.24,7.63,9.28
558.92,6.64,7.48
490.28,7.43,6.97
346.58,7.19,8.02
527.98,7.38,5.86
485.26,7.06,5.58
434.34,7.22,5.64
557.97,6.54,6.79
432.23,7.14,6.06
477.75,7.66,7.92
473.07,6.45,6.61
377.67,6.55,7.74
401.46,7.05,7.26
465.74,7.28,5.48
503.91,6.58,5.95
481.47,7.39,5.75
531.74,7.09,6.62
