563.03,7.99,9.24
555.22,7.89,9.06
578.88,8.34,9.42
534.54,8.43,8.75
605.38,7.26,8.96
533.32,7.17,7.39
614.52,7.81,9.55
521.35,8.45,7.88
493.66,8.43,7.77
564.33,8.04,7.70
541.54,8.25,9.01
560.02,7.97,8.91
645.68,8.19,9.04
649.58,8.44,9.36
634.33,8.49,9.69
616.85,8.81,8.45
687.88,10.27,10.34
5365.26,66.62,51.16
34967.70,426.49,207.01
93448.20,1136.19,485.56
138438.00,1683.33,694.97
153570.00,1866.31,764.99
157826.00,1917.79,786.08
159581.00,1936.17,793.96
159754.00,1933.85,791.79
157456.00,1903.31,781.54
150560.00,1815.04,746.63
136804.00,1647.69,680.02
118070.00,1419.64,592.44
96635.80,1157.94,491.16
75254.30,900.61,390.46
56620.80,676.39,303.08
40811.70,486.25,226.20
28805.20,343.56,168.68
20419.30,243.93,126.32
14309.20,170.61,94.74
10168.30,121.09,73.46
7435.05,88.71,59.41
5601.47,66.54,50.26
4273.06,51.67,45.56
3469.83,41.65,40.43
2816.52,35.26,36.41
2504.41,29.88,32.49
2141.12,26.98,30.37
1945.09,23.89,26.70
1837.72,22.39,24.80
1640.65,20.72,23.52
1523.57,19.54,23.02
1381.61,18.31,21.25
1356.99,17.70,19.77
1332.93,16.91,19.38
1246.83,16.59,18.80
1178.13,15.89,18.46
1192.88,16.11,17.50
1073.81,14.34,17.35
1100.85,14.82,16.37
1025.13,13.82,16.16
1112.37,13.96,17.09
1044.62,14.24,15.36
1089.64,13.62,15.29
912.00,13.60,15.57
943.53,13.19,14.73
1012.85,12.67,14.77
913.32,12.38,14.91
915.88,12.78,14.44
921.43,12.56,13.01
924.31,12.15,13.14
839.33,11.45,13.65
909.18,11.07,12.81
869.40,11.88,13.57
793.38,11.24,12.87
813.05,11.69,12.27
736.52,10.92,12.83
793.05,10.81,11.51
796.13,11.06,12.50
729.45,11.34,11.53
791.65,10.99,11.59
802.25,11.13,11.54
717.44,11.07,12.13
757.51,9.93,11.73
760.50,10.27,9.88
795.94,10.67,11.37
738.60,10.36,10.87
750.91,10.14,11.54
667.40,9.83,10.56
708.18,9.66,12.37
672.23,11.09,11.81
657.84,10.09,9.64
702.43,9.66,10.27
715.99,10.50,11.96
623.88,10.30,11.12
749.20,10.10,10.72
678.75,9.68,10.34
697.42,9.65,12.19
639.23,9.72,10.33
672.02,9.56,11.24
666.08,9.33,10.37
625.56,9.20,9.97
640.57,9.29,9.35
567.83,9.18,10.03
614.32,8.32,9.73
560.60,9.06,10.37
640.55,9.68,11.62
596.36,9.07,9.47
595.86,9.36,11.45
645.84,9.55,10.22
592.70,8.50,10.06
593.45,8.99,10.64
655.12,9.38,9.87
699.01,9.24,9.07
563.76,9.07,9.71
674.46,9.35,10.72
682.74,8.83,10.17
602.46,9.82,9.35
662.18,8.97,9.17
649.70,9.22,10.02
674.32,9.63,10.43
524.69,8.77,9.59
606.80,8.98,9.72
583.59,9.25,10.63
609.94,8.77,8.79
618.59,8.33,9.10
578.92,8.61,9.05
639.78,8.96,10.25
595.93,9.30,8.78
622.02,8.58,9.46
574.80,8.40,8.45
687.09,8.54,7.91
531.36,9.42,10.03
597.39,9.27,9.22
474.02,7.82,9.08
554.89,7.72,8.30
506.23,8.57,7.73
452.37,7.99,8.14
523.23,7.57,7.50
487.18,7.80,8.18
547.88,8.12,7.87
606.15,8.29,8.17
529.98,8.10,10.45
559.83,8.06,7.41
579.77,7.71,9.19
608.48,7.93,7.51
537.75,7.55,9.10
596.87,8.64,8.19
511.72,7.96,9.76
599.78,8.59,8.46
1776.78,23.05,24.91
17935.60,222.10,115.80
65730.20,800.36,356.92
126113.00,1534.33,638.96
161360.00,1962.97,802.28
172027.00,2090.97,854.28
175057.00,2125.52,865.82
175763.00,2130.59,868.01
175083.00,2118.28,864.52
170479.00,2058.13,841.92
159286.00,1919.91,787.00
142422.00,1713.72,707.21
119960.00,1440.46,598.27
95649.00,1147.74,486.87
73633.60,880.92,383.52
54066.60,646.56,289.64
38868.00,463.77,217.44
27698.00,330.31,162.57
19299.30,231.19,120.58
13685.10,164.06,90.89
9732.46,118.04,71.34
7283.80,85.96,58.35
5471.02,65.38,50.16
4248.90,51.83,44.69
3517.22,42.01,41.15
2904.03,35.71,36.17
2499.77,31.01,33.75
