2012 Feb 07 06:22:56
                     Time,     [ht12]_ppm,  [ht12]_ppm_se,     [ht13]_ppm,  [ht13]_ppm_se,     [ht18]_ppm,  [ht18]_ppm_se,      [H2O]_ppm,   [H2O]_ppm_se,      [CO2]_ppm,   [CO2]_ppm_se,           d13C,        d13C_se,           d18O,        d18O_se,    [12CO2]_ppm, [12CO2]_ppm_se,    [13CO2]_ppm, [13CO2]_ppm_se,    [18CO2]_ppm, [18CO2]_ppm_se,  [CO2_dry]_ppm,[CO2_dry]_ppm_se,      GasP_torr,   GasP_torr_se,         GasT_C,      GasT_C_se,         RD0_us,      RD0_us_se,            Gnd,         Gnd_se,         LTC0_b,      LTC0_b_se,         LTC0_v,      LTC0_v_se,          Peak0,       Peak0_se,         Xaxis0,      Xaxis0_se,         Xaxis1,      Xaxis1_se,         Xaxis2,      Xaxis2_se,           BL0T,        BL0T_se,           BL1T,        BL1T_se,           BL2F,        BL2F_se,           BL3F,        BL3F_se,     12CO2_0_CT,  12CO2_0_CT_se,     12CO2_0_AT,  12CO2_0_AT_se,     12CO2_0_DF,  12CO2_0_DF_se,     12CO2_0_PF,  12CO2_0_PF_se,     13CO2_1_CT,  13CO2_1_CT_se,     13CO2_1_AT,  13CO2_1_AT_se,     13CO2_1_DF,  13CO2_1_DF_se,     13CO2_1_PF,  13CO2_1_PF_se, 12C16O18O_3_CT,12C16O18O_3_CT_se, 12C16O18O_3_AT,12C16O18O_3_AT_se, 12C16O18O_3_DF,12C16O18O_3_DF_se, 12C16O18O_3_PF,12C16O18O_3_PF_se,      H2O_13_CF,   H2O_13_CF_se,      H2O_13_AT,   H2O_13_AT_se,      H2O_13_DF,   H2O_13_DF_se,      H2O_13_PF,   H2O_13_PF_se,       Fit_Flag,   N_Fits_Avg'd
    02/07/12 06:24:13.284,    4.85125e+02,    0.00000e+00,    5.45184e+00,    0.00000e+00,    7.05110e+00,    0.00000e+00,    7.16464e+03,    0.00000e+00,    5.14959e+02,    0.00000e+00,   -7.16210e+01,    0.00000e+00,    2.03066e+03,    0.00000e+00,    5.03297e+02,    0.00000e+00,    5.25058e+00,    0.00000e+00,    6.41224e+00,    0.00000e+00,    5.18676e+02,    0.00000e+00,    1.93538e+01,    0.00000e+00,    3.10142e+01,    0.00000e+00,    4.04137e+01,    0.00000e+00,    1.21180e+02,    0.00000e+00,    6.29590e+04,    0.00000e+00,    4.60684e+00,    0.00000e+00,    3.10857e+02,    0.00000e+00,    1.24894e+01,    0.00000e+00,   -7.24905e-02,    0.00000e+00,    2.80463e-01,    0.00000e+00,    1.25018e+03,    0.00000e+00,    2.91518e-01,    0.00000e+00,   -2.00000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    6.48867e+00,    0.00000e+00,    1.08628e-03,    0.00000e+00,    1.76783e-01,    0.00000e+00,    6.68836e-02,    0.00000e+00,   -6.37629e+00,    0.00000e+00,    1.26778e-03,    0.00000e+00,    1.74789e-01,    0.00000e+00,    6.78373e-02,    0.00000e+00,    8.02495e+00,    0.00000e+00,    7.32135e-04,    0.00000e+00,    1.72890e-01,    0.00000e+00,    1.09123e-01,    0.00000e+00,   -1.26797e+01,    0.00000e+00,    1.59302e-02,    0.00000e+00,    2.76255e-01,    0.00000e+00,    5.68747e-02,    0.00000e+00,              3,              1
    02/07/12 06:24:14.290,    4.48314e+02,    0.00000e+00,    7.16438e+00,    0.00000e+00,    6.83691e+00,    0.00000e+00,    7.26875e+03,    0.00000e+00,    4.75884e+02,    0.00000e+00,    3.50435e+02,    0.00000e+00,    2.18257e+03,    0.00000e+00,    4.62643e+02,    0.00000e+00,    7.02066e+00,    0.00000e+00,    6.22077e+00,    0.00000e+00,    4.79369e+02,    0.00000e+00,    1.93563e+01,    0.00000e+00,    3.10189e+01,    0.00000e+00,    4.04357e+01,    0.00000e+00,    1.21240e+02,    0.00000e+00,    6.29590e+04,    0.00000e+00,    4.60684e+00,    0.00000e+00,    3.09836e+02,    0.00000e+00,    1.24894e+01,    0.00000e+00,   -7.24905e-02,    0.00000e+00,    2.80463e-01,    0.00000e+00,    1.25039e+03,    0.00000e+00,    2.91671e-01,    0.00000e+00,   -2.00000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    6.52503e+00,    0.00000e+00,    1.00461e-03,    0.00000e+00,    1.76785e-01,    0.00000e+00,    6.69046e-02,    0.00000e+00,   -6.33152e+00,    0.00000e+00,    1.66712e-03,    0.00000e+00,    1.74790e-01,    0.00000e+00,    6.78452e-02,    0.00000e+00,    8.31235e+00,    0.00000e+00,    7.10350e-04,    0.00000e+00,    1.72892e-01,    0.00000e+00,    1.09134e-01,    0.00000e+00,   -1.26751e+01,    0.00000e+00,    1.61730e-02,    0.00000e+00,    2.76257e-01,    0.00000e+00,    5.69017e-02,    0.00000e+00,              3,              1
    02/07/12 06:24:15.292,    4.54887e+02,    0.00000e+00,    7.37589e+00,    0.00000e+00,    6.56570e+00,    0.00000e+00,    7.26577e+03,    0.00000e+00,    4.82862e+02,    0.00000e+00,    3.71262e+02,    0.00000e+00,    1.99020e+03,    0.00000e+00,    4.69692e+02,    0.00000e+00,    7.23755e+00,    0.00000e+00,    5.93279e+00,    0.00000e+00,    4.86396e+02,    0.00000e+00,    1.93570e+01,    0.00000e+00,    3.10106e+01,    0.00000e+00,    4.04416e+01,    0.00000e+00,    1.21357e+02,    0.00000e+00,    6.29590e+04,    0.00000e+00,    4.60684e+00,    0.00000e+00,    3.10308e+02,    0.00000e+00,    1.24894e+01,    0.00000e+00,   -7.24905e-02,    0.00000e+00,    2.80463e-01,    0.00000e+00,    1.25020e+03,    0.00000e+00,    2.91332e-01,    0.00000e+00,   -2.00000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    6.50821e+00,    0.00000e+00,    1.01939e-03,    0.00000e+00,    1.76782e-01,    0.00000e+00,    6.69215e-02,    0.00000e+00,   -6.37083e+00,    0.00000e+00,    1.71668e-03,    0.00000e+00,    1.74788e-01,    0.00000e+00,    6.78491e-02,    0.00000e+00,    8.15514e+00,    0.00000e+00,    6.82336e-04,    0.00000e+00,    1.72889e-01,    0.00000e+00,    1.09141e-01,    0.00000e+00,   -1.26748e+01,    0.00000e+00,    1.61686e-02,    0.00000e+00,    2.76253e-01,    0.00000e+00,    5.69230e-02,    0.00000e+00,              3,              1
    02/07/12 06:24:16.315,    3.59827e+02,    0.00000e+00,    6.71628e+00,    0.00000e+00,    6.28532e+00,    0.00000e+00,    7.28305e+03,    0.00000e+00,    3.81955e+02,    0.00000e+00,    5.89337e+02,    0.00000e+00,    2.69128e+03,    0.00000e+00,    3.69570e+02,    0.00000e+00,    6.60041e+00,    0.00000e+00,    5.78497e+00,    0.00000e+00,    3.84758e+02,    0.00000e+00,    1.93669e+01,    0.00000e+00,    3.10286e+01,    0.00000e+00,    4.04260e+01,    0.00000e+00,    1.21525e+02,    0.00000e+00,    6.29590e+04,    0.00000e+00,    4.60684e+00,    0.00000e+00,    3.10916e+02,    0.00000e+00,    1.24894e+01,    0.00000e+00,   -7.24905e-02,    0.00000e+00,    2.80463e-01,    0.00000e+00,    1.24993e+03,    0.00000e+00,    2.91814e-01,    0.00000e+00,   -2.00000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    6.48658e+00,    0.00000e+00,    8.06698e-04,    0.00000e+00,    1.76788e-01,    0.00000e+00,    6.69527e-02,    0.00000e+00,   -6.35267e+00,    0.00000e+00,    1.56330e-03,    0.00000e+00,    1.74793e-01,    0.00000e+00,    6.78807e-02,    0.00000e+00,    8.39654e+00,    0.00000e+00,    6.53199e-04,    0.00000e+00,    1.72894e-01,    0.00000e+00,    1.09193e-01,    0.00000e+00,   -1.26738e+01,    0.00000e+00,    1.62107e-02,    0.00000e+00,    2.76261e-01,    0.00000e+00,    5.69493e-02,    0.00000e+00,              3,              1
    02/07/12 06:24:17.319,    4.50787e+02,    0.00000e+00,    7.07571e+00,    0.00000e+00,    7.00652e+00,    0.00000e+00,    7.25410e+03,    0.00000e+00,    4.78509e+02,    0.00000e+00,    3.25130e+02,    0.00000e+00,    2.25221e+03,    0.00000e+00,    4.65191e+02,    0.00000e+00,    6.92705e+00,    0.00000e+00,    6.39103e+00,    0.00000e+00,    4.82006e+02,    0.00000e+00,    1.93578e+01,    0.00000e+00,    3.10255e+01,    0.00000e+00,    4.04300e+01,    0.00000e+00,    1.21420e+02,    0.00000e+00,    6.29590e+04,    0.00000e+00,    4.60684e+00,    0.00000e+00,    3.10786e+02,    0.00000e+00,    1.24894e+01,    0.00000e+00,   -7.24905e-02,    0.00000e+00,    2.80463e-01,    0.00000e+00,    1.25035e+03,    0.00000e+00,    2.91378e-01,    0.00000e+00,   -2.00000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    6.49121e+00,    0.00000e+00,    1.01019e-03,    0.00000e+00,    1.76787e-01,    0.00000e+00,    6.69252e-02,    0.00000e+00,   -6.35044e+00,    0.00000e+00,    1.64636e-03,    0.00000e+00,    1.74792e-01,    0.00000e+00,    6.78492e-02,    0.00000e+00,    8.16393e+00,    0.00000e+00,    7.27894e-04,    0.00000e+00,    1.72893e-01,    0.00000e+00,    1.09144e-01,    0.00000e+00,   -1.26794e+01,    0.00000e+00,    1.61399e-02,    0.00000e+00,    2.76260e-01,    0.00000e+00,    5.69258e-02,    0.00000e+00,              3,              1
    02/07/12 06:24:18.322,    5.33845e+02,    0.00000e+00,    6.60846e+00,    0.00000e+00,    7.43063e+00,    0.00000e+00,    7.24249e+03,    0.00000e+00,    5.66675e+02,    0.00000e+00,    2.99167e+01,    0.00000e+00,    1.88179e+03,    0.00000e+00,    5.53557e+02,    0.00000e+00,    6.40653e+00,    0.00000e+00,    6.71165e+00,    0.00000e+00,    5.70810e+02,    0.00000e+00,    1.93540e+01,    0.00000e+00,    3.10274e+01,    0.00000e+00,    4.04375e+01,    0.00000e+00,    1.21234e+02,    0.00000e+00,    6.29590e+04,    0.00000e+00,    4.60684e+00,    0.00000e+00,    3.10152e+02,    0.00000e+00,    1.24894e+01,    0.00000e+00,   -7.24905e-02,    0.00000e+00,    2.80463e-01,    0.00000e+00,    1.25051e+03,    0.00000e+00,    2.91340e-01,    0.00000e+00,   -2.00000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    6.51378e+00,    0.00000e+00,    1.19635e-03,    0.00000e+00,    1.76787e-01,    0.00000e+00,    6.69069e-02,    0.00000e+00,   -6.36616e+00,    0.00000e+00,    1.53763e-03,    0.00000e+00,    1.74793e-01,    0.00000e+00,    6.78357e-02,    0.00000e+00,    8.17150e+00,    0.00000e+00,    7.71937e-04,    0.00000e+00,    1.72894e-01,    0.00000e+00,    1.09120e-01,    0.00000e+00,   -1.26727e+01,    0.00000e+00,    1.61142e-02,    0.00000e+00,    2.76261e-01,    0.00000e+00,    5.69095e-02,    0.00000e+00,              3,              1
    02/07/12 06:24:19.328,    4.07558e+02,    0.00000e+00,    7.20043e+00,    0.00000e+00,    6.57395e+00,    0.00000e+00,    7.22576e+03,    0.00000e+00,    4.32622e+02,    0.00000e+00,    5.00519e+02,    0.00000e+00,    2.38257e+03,    0.00000e+00,    4.19540e+02,    0.00000e+00,    7.07413e+00,    0.00000e+00,    6.00816e+00,    0.00000e+00,    4.35771e+02,    0.00000e+00,    1.93560e+01,    0.00000e+00,    3.10258e+01,    0.00000e+00,    4.03929e+01,    0.00000e+00,    1.21261e+02,    0.00000e+00,    6.29590e+04,    0.00000e+00,    4.60684e+00,    0.00000e+00,    3.12114e+02,    0.00000e+00,    1.24894e+01,    0.00000e+00,   -7.24905e-02,    0.00000e+00,    2.80463e-01,    0.00000e+00,    1.25023e+03,    0.00000e+00,    2.91254e-01,    0.00000e+00,   -2.00000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    6.44389e+00,    0.00000e+00,    9.12405e-04,    0.00000e+00,    1.76787e-01,    0.00000e+00,    6.69112e-02,    0.00000e+00,   -6.36655e+00,    0.00000e+00,    1.67369e-03,    0.00000e+00,    1.74792e-01,    0.00000e+00,    6.78430e-02,    0.00000e+00,    8.21682e+00,    0.00000e+00,    6.82266e-04,    0.00000e+00,    1.72893e-01,    0.00000e+00,    1.09130e-01,    0.00000e+00,   -1.26738e+01,    0.00000e+00,    1.60607e-02,    0.00000e+00,    2.76260e-01,    0.00000e+00,    5.69135e-02,    0.00000e+00,              3,              1
    02/07/12 06:24:20.330,    4.38947e+02,    0.00000e+00,    6.96504e+00,    0.00000e+00,    7.34209e+00,    0.00000e+00,    7.13008e+03,    0.00000e+00,    4.65942e+02,    0.00000e+00,    3.40370e+02,    0.00000e+00,    2.52901e+03,    0.00000e+00,    4.52379e+02,    0.00000e+00,    6.81373e+00,    0.00000e+00,    6.74900e+00,    0.00000e+00,    4.69288e+02,    0.00000e+00,    1.93565e+01,    0.00000e+00,    3.10236e+01,    0.00000e+00,    4.04232e+01,    0.00000e+00,    1.21314e+02,    0.00000e+00,    6.29590e+04,    0.00000e+00,    4.60684e+00,    0.00000e+00,    3.10368e+02,    0.00000e+00,    1.24894e+01,    0.00000e+00,   -7.24905e-02,    0.00000e+00,    2.80463e-01,    0.00000e+00,    1.25025e+03,    0.00000e+00,    2.91292e-01,    0.00000e+00,   -2.00000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    6.50609e+00,    0.00000e+00,    9.83401e-04,    0.00000e+00,    1.76786e-01,    0.00000e+00,    6.69134e-02,    0.00000e+00,   -6.29023e+00,    0.00000e+00,    1.62024e-03,    0.00000e+00,    1.74792e-01,    0.00000e+00,    6.78451e-02,    0.00000e+00,    8.27326e+00,    0.00000e+00,    7.62585e-04,    0.00000e+00,    1.72893e-01,    0.00000e+00,    1.09136e-01,    0.00000e+00,   -1.26783e+01,    0.00000e+00,    1.58601e-02,    0.00000e+00,    2.76259e-01,    0.00000e+00,    5.69123e-02,    0.00000e+00,              3,              1
    02/07/12 06:24:21.333,    4.80299e+02,    0.00000e+00,    6.50703e+00,    0.00000e+00,    6.47584e+00,    0.00000e+00,    7.19002e+03,    0.00000e+00,    5.09837e+02,    0.00000e+00,    1.33936e+02,    0.00000e+00,    1.77531e+03,    0.00000e+00,    4.97678e+02,    0.00000e+00,    6.34155e+00,    0.00000e+00,    5.81662e+00,    0.00000e+00,    5.13529e+02,    0.00000e+00,    1.93620e+01,    0.00000e+00,    3.10360e+01,    0.00000e+00,    4.04494e+01,    0.00000e+00,    1.21355e+02,    0.00000e+00,    6.29590e+04,    0.00000e+00,    4.60684e+00,    0.00000e+00,    3.10506e+02,    0.00000e+00,    1.24894e+01,    0.00000e+00,   -7.24905e-02,    0.00000e+00,    2.80463e-01,    0.00000e+00,    1.25042e+03,    0.00000e+00,    2.91181e-01,    0.00000e+00,   -2.00000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    6.50119e+00,    0.00000e+00,    1.07726e-03,    0.00000e+00,    1.76790e-01,    0.00000e+00,    6.69184e-02,    0.00000e+00,   -6.32929e+00,    0.00000e+00,    1.51507e-03,    0.00000e+00,    1.74795e-01,    0.00000e+00,    6.78622e-02,    0.00000e+00,    8.04568e+00,    0.00000e+00,    6.73183e-04,    0.00000e+00,    1.72896e-01,    0.00000e+00,    1.09164e-01,    0.00000e+00,   -1.26693e+01,    0.00000e+00,    1.60095e-02,    0.00000e+00,    2.76264e-01,    0.00000e+00,    5.69102e-02,    0.00000e+00,              3,              1
    02/07/12 06:24:22.357,    4.78486e+02,    0.00000e+00,    7.43678e+00,    0.00000e+00,    8.20815e+00,    0.00000e+00,    7.22247e+03,    0.00000e+00,    5.07912e+02,    0.00000e+00,    3.11420e+02,    0.00000e+00,    2.63047e+03,    0.00000e+00,    4.93079e+02,    0.00000e+00,    7.26636e+00,    0.00000e+00,    7.56689e+00,    0.00000e+00,    5.11608e+02,    0.00000e+00,    1.93560e+01,    0.00000e+00,    3.10170e+01,    0.00000e+00,    4.04144e+01,    0.00000e+00,    1.21270e+02,    0.00000e+00,    6.29590e+04,    0.00000e+00,    4.60684e+00,    0.00000e+00,    3.11370e+02,    0.00000e+00,    1.24894e+01,    0.00000e+00,   -7.24905e-02,    0.00000e+00,    2.80463e-01,    0.00000e+00,    1.25056e+03,    0.00000e+00,    2.91104e-01,    0.00000e+00,   -2.00000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    6.47040e+00,    0.00000e+00,    1.07161e-03,    0.00000e+00,    1.76784e-01,    0.00000e+00,    6.69070e-02,    0.00000e+00,   -6.34642e+00,    0.00000e+00,    1.72958e-03,    0.00000e+00,    1.74790e-01,    0.00000e+00,    6.78445e-02,    0.00000e+00,    8.04473e+00,    0.00000e+00,    8.52370e-04,    0.00000e+00,    1.72891e-01,    0.00000e+00,    1.09133e-01,    0.00000e+00,   -1.26734e+01,    0.00000e+00,    1.60611e-02,    0.00000e+00,    2.76256e-01,    0.00000e+00,    5.69055e-02,    0.00000e+00,              3,              1
    02/07/12 06:24:23.360,    3.70065e+02,    0.00000e+00,    7.54493e+00,    0.00000e+00,    6.66787e+00,    0.00000e+00,    7.16057e+03,    0.00000e+00,    3.92824e+02,    0.00000e+00,    7.42648e+02,    0.00000e+00,    2.81264e+03,    0.00000e+00,    3.79254e+02,    0.00000e+00,    7.42673e+00,    0.00000e+00,    6.14365e+00,    0.00000e+00,    3.95657e+02,    0.00000e+00,    1.93567e+01,    0.00000e+00,    3.10222e+01,    0.00000e+00,    4.04462e+01,    0.00000e+00,    1.21274e+02,    0.00000e+00,    6.29590e+04,    0.00000e+00,    4.60684e+00,    0.00000e+00,    3.11220e+02,    0.00000e+00,    1.24894e+01,    0.00000e+00,   -7.24905e-02,    0.00000e+00,    2.80463e-01,    0.00000e+00,    1.25006e+03,    0.00000e+00,    2.91481e-01,    0.00000e+00,   -2.00000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    6.47574e+00,    0.00000e+00,    8.29543e-04,    0.00000e+00,    1.76786e-01,    0.00000e+00,    6.69125e-02,    0.00000e+00,   -6.35753e+00,    0.00000e+00,    1.75615e-03,    0.00000e+00,    1.74791e-01,    0.00000e+00,    6.78459e-02,    0.00000e+00,    8.07046e+00,    0.00000e+00,    6.92966e-04,    0.00000e+00,    1.72892e-01,    0.00000e+00,    1.09136e-01,    0.00000e+00,   -1.26754e+01,    0.00000e+00,    1.59370e-02,    0.00000e+00,    2.76258e-01,    0.00000e+00,    5.69125e-02,    0.00000e+00,              3,              1
    02/07/12 06:24:24.364,    4.01259e+02,    0.00000e+00,    7.15605e+00,    0.00000e+00,    6.87710e+00,    0.00000e+00,    7.03725e+03,    0.00000e+00,    4.25936e+02,    0.00000e+00,    5.15357e+02,    0.00000e+00,    2.61778e+03,    0.00000e+00,    4.12587e+02,    0.00000e+00,    7.02568e+00,    0.00000e+00,    6.32359e+00,    0.00000e+00,    4.28955e+02,    0.00000e+00,    1.93584e+01,    0.00000e+00,    3.10230e+01,    0.00000e+00,    4.04316e+01,    0.00000e+00,    1.21208e+02,    0.00000e+00,    6.29590e+04,    0.00000e+00,    4.60684e+00,    0.00000e+00,    3.11112e+02,    0.00000e+00,    1.24894e+01,    0.00000e+00,   -7.24905e-02,    0.00000e+00,    2.80463e-01,    0.00000e+00,    1.25032e+03,    0.00000e+00,    2.91190e-01,    0.00000e+00,   -2.00000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    6.47959e+00,    0.00000e+00,    8.99233e-04,    0.00000e+00,    1.76786e-01,    0.00000e+00,    6.69127e-02,    0.00000e+00,   -6.36561e+00,    0.00000e+00,    1.66518e-03,    0.00000e+00,    1.74792e-01,    0.00000e+00,    6.78518e-02,    0.00000e+00,    8.25354e+00,    0.00000e+00,    7.14511e-04,    0.00000e+00,    1.72893e-01,    0.00000e+00,    1.09148e-01,    0.00000e+00,   -1.26766e+01,    0.00000e+00,    1.56584e-02,    0.00000e+00,    2.76259e-01,    0.00000e+00,    5.69066e-02,    0.00000e+00,              3,              1
    02/07/12 06:24:25.369,    3.36421e+02,    0.00000e+00,    6.65272e+00,    0.00000e+00,    6.08073e+00,    0.00000e+00,    6.97863e+03,    0.00000e+00,    3.57110e+02,    0.00000e+00,    6.88085e+02,    0.00000e+00,    2.82837e+03,    0.00000e+00,    3.44959e+02,    0.00000e+00,    6.54364e+00,    0.00000e+00,    5.60797e+00,    0.00000e+00,    3.59620e+02,    0.00000e+00,    1.93591e+01,    0.00000e+00,    3.10239e+01,    0.00000e+00,    4.04217e+01,    0.00000e+00,    1.21236e+02,    0.00000e+00,    6.29590e+04,    0.00000e+00,    4.60684e+00,    0.00000e+00,    3.13979e+02,    0.00000e+00,    1.24894e+01,    0.00000e+00,   -7.24905e-02,    0.00000e+00,    2.80463e-01,    0.00000e+00,    1.25038e+03,    0.00000e+00,    2.91419e-01,    0.00000e+00,   -2.00000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    6.37748e+00,    0.00000e+00,    7.53782e-04,    0.00000e+00,    1.76786e-01,    0.00000e+00,    6.68994e-02,    0.00000e+00,   -6.34570e+00,    0.00000e+00,    1.54773e-03,    0.00000e+00,    1.74792e-01,    0.00000e+00,    6.78541e-02,    0.00000e+00,    8.33858e+00,    0.00000e+00,    6.31635e-04,    0.00000e+00,    1.72893e-01,    0.00000e+00,    1.09151e-01,    0.00000e+00,   -1.26717e+01,    0.00000e+00,    1.55248e-02,    0.00000e+00,    2.76259e-01,    0.00000e+00,    5.68870e-02,    0.00000e+00,              3,              1
    02/07/12 06:24:26.371,    4.46280e+02,    0.00000e+00,    6.58285e+00,    0.00000e+00,    7.47294e+00,    0.00000e+00,    6.96246e+03,    0.00000e+00,    4.73726e+02,    0.00000e+00,    2.40954e+02,    0.00000e+00,    2.53762e+03,    0.00000e+00,    4.60427e+02,    0.00000e+00,    6.42059e+00,    0.00000e+00,    6.87838e+00,    0.00000e+00,    4.77048e+02,    0.00000e+00,    1.93567e+01,    0.00000e+00,    3.10263e+01,    0.00000e+00,    4.04180e+01,    0.00000e+00,    1.21358e+02,    0.00000e+00,    6.29590e+04,    0.00000e+00,    4.60684e+00,    0.00000e+00,    3.10369e+02,    0.00000e+00,    1.24894e+01,    0.00000e+00,   -7.24905e-02,    0.00000e+00,    2.80463e-01,    0.00000e+00,    1.25026e+03,    0.00000e+00,    2.91489e-01,    0.00000e+00,   -2.00000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    6.50606e+00,    0.00000e+00,    9.99755e-04,    0.00000e+00,    1.76787e-01,    0.00000e+00,    6.68848e-02,    0.00000e+00,   -6.28332e+00,    0.00000e+00,    1.53114e-03,    0.00000e+00,    1.74793e-01,    0.00000e+00,    6.78453e-02,    0.00000e+00,    8.04889e+00,    0.00000e+00,    7.76070e-04,    0.00000e+00,    1.72894e-01,    0.00000e+00,    1.09139e-01,    0.00000e+00,   -1.26728e+01,    0.00000e+00,    1.54857e-02,    0.00000e+00,    2.76260e-01,    0.00000e+00,    5.68694e-02,    0.00000e+00,              3,              1
    02/07/12 06:24:27.374,    4.14883e+02,    0.00000e+00,    6.21641e+00,    0.00000e+00,    8.10648e+00,    0.00000e+00,    6.94798e+03,    0.00000e+00,    4.40398e+02,    0.00000e+00,    2.61693e+02,    0.00000e+00,    3.19085e+03,    0.00000e+00,    4.26782e+02,    0.00000e+00,    6.05087e+00,    0.00000e+00,    7.56508e+00,    0.00000e+00,    4.43479e+02,    0.00000e+00,    1.93592e+01,    0.00000e+00,    3.10238e+01,    0.00000e+00,    4.04475e+01,    0.00000e+00,    1.21346e+02,    0.00000e+00,    6.29590e+04,    0.00000e+00,    4.60684e+00,    0.00000e+00,    3.09118e+02,    0.00000e+00,    1.24894e+01,    0.00000e+00,   -7.24905e-02,    0.00000e+00,    2.80463e-01,    0.00000e+00,    1.24998e+03,    0.00000e+00,    2.91501e-01,    0.00000e+00,   -2.00000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    6.55061e+00,    0.00000e+00,    9.30180e-04,    0.00000e+00,    1.76786e-01,    0.00000e+00,    6.68899e-02,    0.00000e+00,   -6.33152e+00,    0.00000e+00,    1.44716e-03,    0.00000e+00,    1.74792e-01,    0.00000e+00,    6.78544e-02,    0.00000e+00,    8.13719e+00,    0.00000e+00,    8.42601e-04,    0.00000e+00,    1.72893e-01,    0.00000e+00,    1.09150e-01,    0.00000e+00,   -1.26779e+01,    0.00000e+00,    1.54665e-02,    0.00000e+00,    2.76259e-01,    0.00000e+00,    5.68743e-02,    0.00000e+00,              3,              1
    02/07/12 06:24:28.399,    3.70944e+02,    0.00000e+00,    6.31766e+00,    0.00000e+00,    7.55911e+00,    0.00000e+00,    6.98058e+03,    0.00000e+00,    3.93757e+02,    0.00000e+00,    4.43924e+02,    0.00000e+00,    3.37729e+03,    0.00000e+00,    3.80520e+02,    0.00000e+00,    6.17420e+00,    0.00000e+00,    7.06210e+00,    0.00000e+00,    3.96525e+02,    0.00000e+00,    1.93574e+01,    0.00000e+00,    3.10198e+01,    0.00000e+00,    4.04327e+01,    0.00000e+00,    1.21344e+02,    0.00000e+00,    6.29590e+04,    0.00000e+00,    4.60684e+00,    0.00000e+00,    3.09929e+02,    0.00000e+00,    1.24894e+01,    0.00000e+00,   -7.24905e-02,    0.00000e+00,    2.80463e-01,    0.00000e+00,    1.25044e+03,    0.00000e+00,    2.91076e-01,    0.00000e+00,   -2.00000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    6.52174e+00,    0.00000e+00,    8.31233e-04,    0.00000e+00,    1.76785e-01,    0.00000e+00,    6.68832e-02,    0.00000e+00,   -6.36300e+00,    0.00000e+00,    1.47006e-03,    0.00000e+00,    1.74791e-01,    0.00000e+00,    6.78489e-02,    0.00000e+00,    8.20427e+00,    0.00000e+00,    7.85369e-04,    0.00000e+00,    1.72892e-01,    0.00000e+00,    1.09142e-01,    0.00000e+00,   -1.26726e+01,    0.00000e+00,    1.55316e-02,    0.00000e+00,    2.76257e-01,    0.00000e+00,    5.68671e-02,    0.00000e+00,              3,              1
    02/07/12 06:24:29.402,    4.05665e+02,    0.00000e+00,    6.44885e+00,    0.00000e+00,    6.55218e+00,    0.00000e+00,    6.87671e+03,    0.00000e+00,    4.30613e+02,    0.00000e+00,    3.42981e+02,    0.00000e+00,    2.39420e+03,    0.00000e+00,    4.18300e+02,    0.00000e+00,    6.31271e+00,    0.00000e+00,    6.00069e+00,    0.00000e+00,    4.33595e+02,    0.00000e+00,    1.93560e+01,    0.00000e+00,    3.10219e+01,    0.00000e+00,    4.04257e+01,    0.00000e+00,    1.21329e+02,    0.00000e+00,    6.29590e+04,    0.00000e+00,    4.60684e+00,    0.00000e+00,    3.12274e+02,    0.00000e+00,    1.24894e+01,    0.00000e+00,   -7.24905e-02,    0.00000e+00,    2.80463e-01,    0.00000e+00,    1.25042e+03,    0.00000e+00,    2.91321e-01,    0.00000e+00,   -2.00000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    6.43821e+00,    0.00000e+00,    9.08845e-04,    0.00000e+00,    1.76786e-01,    0.00000e+00,    6.68826e-02,    0.00000e+00,   -6.36277e+00,    0.00000e+00,    1.50021e-03,    0.00000e+00,    1.74791e-01,    0.00000e+00,    6.78435e-02,    0.00000e+00,    8.16030e+00,    0.00000e+00,    6.80574e-04,    0.00000e+00,    1.72892e-01,    0.00000e+00,    1.09135e-01,    0.00000e+00,   -1.26706e+01,    0.00000e+00,    1.52969e-02,    0.00000e+00,    2.76258e-01,    0.00000e+00,    5.68682e-02,    0.00000e+00,              3,              1
